"species","Long","Lat","Family","FAO_AREA","Year"
"176","Alepocephalus australis",-177.4483,-44.5967,"Alepocephalidae"," 81",1987
"177","Alepocephalus australis",-174.6632,-44.0747,"Alepocephalidae"," 81",1991
"178","Alepocephalus australis",177.1833,-44.23,"Alepocephalidae"," 81",1987
"179","Alepocephalus australis",174.2333,-45.1433,"Alepocephalidae"," 81",1987
"180","Alepocephalus australis",168.0417,-40.2233,"Alepocephalidae"," 81",1988
"181","Alepocephalus australis",179.0148,-42.8112,"Alepocephalidae"," 81",1994
"182","Alepocephalus australis",167.9423,-39.6777,"Alepocephalidae"," 81",1990
"183","Alepocephalus australis",-177.2767,-44.655,"Alepocephalidae"," 81",1987
"184","Alepocephalus australis",179.8093,-42.776,"Alepocephalidae"," 81",2002
"185","Alepocephalus australis",179.2618,-37.6555,"Alepocephalidae"," 81",1995
"186","Alepocephalus australis",167.2513,-39.8105,"Alepocephalidae"," 81",2006
"187","Alepocephalus australis",-175.3828,-44.5482,"Alepocephalidae"," 81",1991
"188","Alepocephalus australis",-174.8833,-42.98,"Alepocephalidae"," 81",1989
"189","Alepocephalus australis",167.8682,-32.0675,"Alepocephalidae"," 81",1999
"190","Alepocephalus australis",176.5125,-36.5063,"Alepocephalidae"," 81",2000
"191","Alepocephalus australis",179.1693,-37.8442,"Alepocephalidae"," 81",1995
"192","Alepocephalus australis",-179.9617,-44.5775,"Alepocephalidae"," 81",1991
"193","Alepocephalus australis",179.2923,-37.4298,"Alepocephalidae"," 81",1993
"194","Alepocephalus australis",177.9645,-39.7128,"Alepocephalidae"," 81",1993
"195","Alepocephalus australis",174.9167,-35.28333,"Alepocephalidae"," 81",1982
"196","Alepocephalus australis",168.37,-40.13,"Alepocephalidae"," 81",2009
"197","Alepocephalus australis",176.3043,-41.3873,"Alepocephalidae"," 81",1993
"198","Alepocephalus australis",178.718,-38.8477,"Alepocephalidae"," 81",1989
"199","Alepocephalus australis",167.3868,-40.2352,"Alepocephalidae"," 81",1990
"200","Alepocephalus australis",167.2617,-39.8033,"Alepocephalidae"," 81",1988
"201","Alepocephalus australis",167.39,-39.6517,"Alepocephalidae"," 81",1989
"202","Alepocephalus australis",167.2617,-39.8,"Alepocephalidae"," 81",1988
"203","Alepocephalus australis",167.8733,-40.085,"Alepocephalidae"," 81",1987
"204","Alepocephalus australis",-179.9713,-42.7755,"Alepocephalidae"," 81",2002
"205","Alepocephalus australis",178.02,-39.6417,"Alepocephalidae"," 81",1987
"206","Alepocephalus australis",178.3777,-39.0007,"Alepocephalidae"," 81",1989
"207","Alepocephalus australis",-179.9345,-42.792,"Alepocephalidae"," 81",2002
"208","Alepocephalus australis",167.1135,-39.8172,"Alepocephalidae"," 81",2006
"209","Alepocephalus australis",167.5308,-40.2788,"Alepocephalidae"," 81",1990
"210","Alepocephalus australis",178.0197,-39.7435,"Alepocephalidae"," 81",1993
"211","Alepocephalus australis",177.7013,-39.8355,"Alepocephalidae"," 81",1992
"212","Alepocephalus australis",167.29,-39.6133,"Alepocephalidae"," 81",1989
"213","Alepocephalus australis",178.6198,-38.7093,"Alepocephalidae"," 81",1990
"214","Alepocephalus australis",167.82,-39.8217,"Alepocephalidae"," 81",1989
"215","Alepocephalus australis",167.8152,-39.639,"Alepocephalidae"," 81",1990
"216","Alepocephalus australis",-172.6338,-42.9138,"Alepocephalidae"," 81",1994
"217","Alepocephalus australis",-178.5095,-42.5212,"Alepocephalidae"," 81",1992
"218","Alepocephalus australis",174.868,-45.3172,"Alepocephalidae"," 81",1992
"219","Alepocephalus australis",178.0382,-39.762,"Alepocephalidae"," 81",1990
"220","Alepocephalus australis",174.6117,-45.34,"Alepocephalidae"," 81",1987
"221","Alepocephalus australis",-179.5318,-44.771,"Alepocephalidae"," 81",1992
"222","Alepocephalus australis",167.1502,-39.7898,"Alepocephalidae"," 81",1990
"223","Alepocephalus australis",178.3888,-39.3793,"Alepocephalidae"," 81",1990
"224","Alepocephalus australis",167.86,-39.9117,"Alepocephalidae"," 81",1989
"225","Alepocephalus australis",167.2373,-39.8042,"Alepocephalidae"," 81",1990
"226","Alepocephalus australis",167.2397,-39.8038,"Alepocephalidae"," 81",2006
"227","Alepocephalus australis",165.0817,-35.8367,"Alepocephalidae"," 81",1989
"228","Alepocephalus australis",167.2583,-39.765,"Alepocephalidae"," 81",1989
"229","Alepocephalus australis",167.46,-39.6017,"Alepocephalidae"," 81",1989
"230","Alepocephalus australis",-179.9595,-42.745,"Alepocephalidae"," 81",2002
"231","Alepocephalus australis",176.6158,-41.0922,"Alepocephalidae"," 81",1993
"232","Alepocephalus australis",178.02,-39.63,"Alepocephalidae"," 81",2010
"233","Alepocephalus australis",165.4415,-47.0603,"Alepocephalidae"," 81",1994
"234","Alepocephalus australis",177.475,-40.0167,"Alepocephalidae"," 81",1988
"235","Alepocephalus australis",167.2733,-39.7983,"Alepocephalidae"," 81",1987
"236","Alepocephalus australis",179.12,-37.5607,"Alepocephalidae"," 81",1993
"237","Alepocephalus australis",-178.47,-44.4133,"Alepocephalidae"," 81",1987
"238","Alepocephalus australis",177.5252,-40.0063,"Alepocephalidae"," 81",1993
"239","Alepocephalus australis",167.565,-40.2417,"Alepocephalidae"," 81",1988
"240","Alepocephalus australis",167.2587,-39.765,"Alepocephalidae"," 81",2006
"241","Alepocephalus australis",-174.3118,-42.9427,"Alepocephalidae"," 81",1990
"242","Alepocephalus australis",179.6727,-42.7747,"Alepocephalidae"," 81",2002
"243","Alepocephalus australis",179.9602,-42.7233,"Alepocephalidae"," 81",2002
"244","Alepocephalus australis",177.8358,-40.0493,"Alepocephalidae"," 81",1994
"245","Alepocephalus australis",175.0533,-44.92,"Alepocephalidae"," 81",1987
"246","Alepocephalus australis",176.6957,-41.228,"Alepocephalidae"," 81",1994
"247","Alepocephalus australis",-174.4647,-44.1077,"Alepocephalidae"," 81",1992
"248","Alepocephalus australis",178.5455,-38.9765,"Alepocephalidae"," 81",1992
"249","Alepocephalus australis",-179.6833,-44.38,"Alepocephalidae"," 81",1987
"250","Alepocephalus australis",174.9617,-45.1767,"Alepocephalidae"," 81",1987
"251","Alepocephalus australis",168.9103,-42.9902,"Alepocephalidae"," 81",1993
"252","Alepocephalus australis",167.2368,-39.8065,"Alepocephalidae"," 81",2006
"253","Alepocephalus australis",-175.7842,-42.8287,"Alepocephalidae"," 81",1994
"254","Alepocephalus australis",-174.664,-44.0748,"Alepocephalidae"," 81",1992
"255","Alepocephalus australis",167.3195,-39.8002,"Alepocephalidae"," 81",2005
"256","Alepocephalus australis",168.8782,-43.035,"Alepocephalidae"," 81",1991
"257","Alepocephalus australis",-177.1362,-44.9015,"Alepocephalidae"," 81",1993
"258","Alepocephalus australis",-179.5462,-44.4785,"Alepocephalidae"," 81",2001
"259","Alepocephalus australis",178.3968,-38.8862,"Alepocephalidae"," 81",1990
"260","Alepocephalus australis",-176.9837,-42.784,"Alepocephalidae"," 81",1995
"261","Alepocephalus australis",178.841,-44.1642,"Alepocephalidae"," 81",1998
"262","Alepocephalus australis",177.8627,-40.0235,"Alepocephalidae"," 81",1992
"263","Alepocephalus australis",177.3378,-40.1838,"Alepocephalidae"," 81",1993
"264","Alepocephalus australis",-175.2952,-42.851,"Alepocephalidae"," 81",1994
"265","Alepocephalus australis",-174.4108,-43.0715,"Alepocephalidae"," 81",1990
"266","Alepocephalus australis",-176.8518,-44.6443,"Alepocephalidae"," 81",1992
"267","Alepocephalus australis",167.7562,-39.931,"Alepocephalidae"," 81",1990
"268","Alepocephalus australis",167.395,-39.76,"Alepocephalidae"," 81",1988
"269","Alepocephalus australis",167.8408,-40.0168,"Alepocephalidae"," 81",2006
"270","Alepocephalus australis",176.8608,-36.95,"Alepocephalidae"," 81",1994
"271","Alepocephalus australis",168.8612,-42.0235,"Alepocephalidae"," 81",1991
"272","Alepocephalus australis",178.2002,-39.9382,"Alepocephalidae"," 81",1992
"273","Alepocephalus australis",178.0397,-39.759,"Alepocephalidae"," 81",1992
"274","Alepocephalus australis",178.703,-38.6685,"Alepocephalidae"," 81",1992
"275","Alepocephalus australis",174.29,-43,"Alepocephalidae"," 81",2010
"276","Alepocephalus australis",179.2495,-37.4172,"Alepocephalidae"," 81",1990
"277","Alepocephalus australis",-175.587,-42.7567,"Alepocephalidae"," 81",1994
"278","Alepocephalus australis",167.31,-39.82,"Alepocephalidae"," 81",2009
"279","Alepocephalus australis",167.9083,-39.7217,"Alepocephalidae"," 81",1987
"280","Alepocephalus australis",-177.0343,-42.6352,"Alepocephalidae"," 81",1994
"281","Alepocephalus australis",173.7827,-44.8937,"Alepocephalidae"," 81",1990
"282","Alepocephalus australis",166.4628,-46.7345,"Alepocephalidae"," 81",1992
"283","Alepocephalus australis",167.5833,-39.7615,"Alepocephalidae"," 81",1990
"284","Alepocephalus australis",178.316,-39.228,"Alepocephalidae"," 81",2001
"285","Alepocephalus australis",-177.1997,-42.7822,"Alepocephalidae"," 81",1996
"286","Alepocephalus australis",167.5582,-39.968,"Alepocephalidae"," 81",1990
"287","Alepocephalus australis",167.485,-40.1817,"Alepocephalidae"," 81",1989
"288","Alepocephalus australis",176.8383,-42.686,"Alepocephalidae"," 81",1992
"289","Alepocephalus australis",177.5283,-40.0322,"Alepocephalidae"," 81",1990
"290","Alepocephalus australis",165.293,-46.9858,"Alepocephalidae"," 81",1994
"291","Alepocephalus australis",176.6813,-41.0623,"Alepocephalidae"," 81",1994
"292","Alepocephalus australis",177.9578,-39.8932,"Alepocephalidae"," 81",1992
