"species","Long","Lat","Family","FAO_AREA","Year"
"1","Abramis brama",15.734837,56.07913,"Cyprinidae"," 27",2019
"2","Abramis brama",23.724804,59.94957,"Cyprinidae"," 27",2021
"3","Abramis brama",22.20771,65.57108,"Cyprinidae"," 27",2017
"4","Abramis brama",17.314479,60.67487,"Cyprinidae"," 27",2017
"5","Abramis brama",22.348845,65.49795,"Cyprinidae"," 27",2017
"6","Abramis brama",18.826883,59.68481,"Cyprinidae"," 27",2020
"7","Abramis brama",18.517413,59.47408,"Cyprinidae"," 27",2018
"8","Abramis brama",17.817518,58.91502,"Cyprinidae"," 27",1988
"9","Abramis brama",18.053596,59.32364,"Cyprinidae"," 27",1996
"10","Abramis brama",18.361654,59.16889,"Cyprinidae"," 27",1988
"11","Abramis brama",17.6507,59.34568,"Cyprinidae"," 27",1996
"12","Abramis brama",28.65312,60.69166,"Cyprinidae"," 27",2021
"13","Abramis brama",18.24,60.38,"Cyprinidae"," 27",2006
"14","Abramis brama",18.199508,59.10287,"Cyprinidae"," 27",1988
"15","Abramis brama",16.146283,56.4761,"Cyprinidae"," 27",2018
"16","Abramis brama",28.641857,60.63412,"Cyprinidae"," 27",2020
"17","Abramis brama",19.166527,59.7415,"Cyprinidae"," 27",2016
"18","Abramis brama",22.133649,60.38696,"Cyprinidae"," 27",2015
"19","Abramis brama",17.71272,60.50742,"Cyprinidae"," 27",2018
"20","Abramis brama",18.387418,59.15716,"Cyprinidae"," 27",1988
"21","Abramis brama",22.277914,65.56118,"Cyprinidae"," 27",2020
"22","Abramis brama",18.36796,59.12996,"Cyprinidae"," 27",1993
"23","Abramis brama",18.386017,59.37722,"Cyprinidae"," 27",1988
"24","Abramis brama",18.326171,59.46245,"Cyprinidae"," 27",1988
"25","Abramis brama",16.148858,59.44356,"Cyprinidae"," 27",1996
"26","Abramis brama",16.184209,59.45243,"Cyprinidae"," 27",2012
"27","Abramis brama",18.55851,59.46134,"Cyprinidae"," 27",1994
"28","Abramis brama",16.854057,59.51446,"Cyprinidae"," 27",2018
"29","Abramis brama",17.04209,59.52793,"Cyprinidae"," 27",2012
"30","Acipenser gueldenstaedtii",21.230918,64.85926,"Acipenseridae"," 27",2009
"31","Acipenser oxyrinchus",18.903958,59.9712,"Acipenseridae"," 27",2015
"32","Agonus cataphractus",16.6667003632,56.0666999817,"Agonidae"," 27",1992
"33","Alburnus alburnus",18.900329,59.33904,"Cyprinidae"," 27",2013
"34","Alburnus alburnus",17.380839,59.59163,"Cyprinidae"," 27",1996
"35","Alburnus alburnus",16.226655,56.56899,"Cyprinidae"," 27",2018
"36","Alburnus alburnus",18.304378,59.23298,"Cyprinidae"," 27",1988
"37","Alburnus alburnus",17.835951,58.8011,"Cyprinidae"," 27",2018
"38","Alburnus alburnus",18.527438,60.1916,"Cyprinidae"," 27",2016
"39","Alburnus alburnus",20.880012,63.74812,"Cyprinidae"," 27",2007
"40","Alburnus alburnus",18.944814,59.66125,"Cyprinidae"," 27",2018
"41","Alburnus alburnus",16.564458,59.60573,"Cyprinidae"," 27",2016
"42","Alburnus alburnus",16.297344,56.64716,"Cyprinidae"," 27",2016
"43","Alburnus alburnus",18.311385,59.23335,"Cyprinidae"," 27",1985
"44","Alburnus alburnus",18.106757,59.33101,"Cyprinidae"," 27",1984
"45","Alburnus alburnus",17.636061,58.81901,"Cyprinidae"," 27",2020
"46","Alburnus alburnus",18.324405,59.17446,"Cyprinidae"," 27",1999
"47","Alburnus alburnus",17.619574,59.75015,"Cyprinidae"," 27",1996
"48","Alburnus alburnus",17.762286,59.45181,"Cyprinidae"," 27",1996
"49","Alburnus alburnus",17.521788,59.60557,"Cyprinidae"," 27",2007
"50","Alosa fallax",20.6167,56.6333,"Clupeidae"," 27",2001
