"species","Long","Lat","Family","FAO_AREA","Year"
"38","Acanthaluteres vittiger",145.683,-38.6643,"Monacanthidae"," 57",2006
"39","Acanthaluteres vittiger",148.6238,-40.5082,"Monacanthidae"," 57",2012
"40","Acanthaluteres vittiger",144.71897,-38.17065,"Monacanthidae"," 57",2021
"41","Acanthaluteres vittiger",122.0299,-33.97919,"Monacanthidae"," 57",2002
"42","Acanthaluteres vittiger",136.94438,-35.30334,"Monacanthidae"," 57",2015
"43","Acanthaluteres vittiger",137.645,-33.295,"Monacanthidae"," 57",2007
"44","Acanthaluteres vittiger",137.72582,-35.15484,"Monacanthidae"," 57",2008
"45","Acanthaluteres vittiger",149.2155,-39.469,"Monacanthidae"," 57",2017
"46","Acanthaluteres vittiger",137.2584,-34.68603,"Monacanthidae"," 57",2008
"47","Acanthaluteres vittiger",115.744691,-32.137503,"Monacanthidae"," 57",2020
"48","Acanthaluteres vittiger",123.1439,-33.97348,"Monacanthidae"," 57",2002
"49","Acanthaluteres vittiger",148.2785,-41.20767,"Monacanthidae"," 57",1995
"50","Acanthaluteres vittiger",148.1028,-42.13217,"Monacanthidae"," 57",1994
"51","Acanthaluteres vittiger",147.3833,-43.073,"Monacanthidae"," 57",1992
"52","Acanthaluteres vittiger",144.991261,-37.932376,"Monacanthidae"," 57",2021
"53","Acanthaluteres vittiger",137.0859,-34.81902,"Monacanthidae"," 57",2008
"54","Acanthaluteres vittiger",144.822463,-38.368456,"Monacanthidae"," 57",2019
"55","Acanthaluteres vittiger",133.33893,-32.4744,"Monacanthidae"," 57",2015
"56","Acanthaluteres vittiger",137.0881,-34.81747,"Monacanthidae"," 57",2008
"57","Acanthaluteres vittiger",137.767,-35.067,"Monacanthidae"," 57",1994
"58","Acanthaluteres vittiger",137.1688,-34.67502,"Monacanthidae"," 57",2008
"59","Acanthaluteres vittiger",138.2161,-35.5106,"Monacanthidae"," 57",1981
"60","Acanthaluteres vittiger",145.113068,-38.145473,"Monacanthidae"," 57",2021
"61","Acanthaluteres vittiger",137.4995,-35.26195,"Monacanthidae"," 57",2008
"62","Acanthaluteres vittiger",137.91762,-34.97561,"Monacanthidae"," 57",2008
"63","Acanthaluteres vittiger",147.398,-42.9921,"Monacanthidae"," 57",2010
"64","Acanthaluteres vittiger",137.0964,-34.83422,"Monacanthidae"," 57",2008
"65","Acanthaluteres vittiger",138.319,-35.4244,"Monacanthidae"," 57",2008
"66","Acanthaluteres vittiger",147.328055,-43.058698,"Monacanthidae"," 57",2018
"67","Acanthaluteres vittiger",148.6238,-40.50813,"Monacanthidae"," 57",2012
"68","Acanthaluteres vittiger",148.6155,-40.5087,"Monacanthidae"," 57",2012
"69","Acanthaluteres vittiger",148.6156,-40.50869,"Monacanthidae"," 57",2012
"70","Acanthaluteres vittiger",148.05072,-42.59214,"Monacanthidae"," 57",2008
"71","Acanthaluteres vittiger",136.87148,-35.1527,"Monacanthidae"," 57",2008
"72","Acanthaluteres vittiger",137.807,-35.35517,"Monacanthidae"," 57",2009
"73","Acanthaluteres vittiger",141.6667,-38.33333,"Monacanthidae"," 57",1981
"74","Acanthaluteres vittiger",148.296838,-42.130529,"Monacanthidae"," 57",2021
"75","Acanthaluteres vittiger",147.2865,-43.079,"Monacanthidae"," 57",1994
"76","Acanthaluteres vittiger",134.521028,-33.79781,"Monacanthidae"," 57",2006
"77","Acanthaluteres vittiger",122.0309,-34.03978,"Monacanthidae"," 57",2002
"78","Acanthaluteres vittiger",144.72499,-41.3,"Monacanthidae"," 57",1981
"79","Acanthaluteres vittiger",147.33748,-43.05688,"Monacanthidae"," 57",2008
"80","Acanthaluteres vittiger",137.75492,-35.23368,"Monacanthidae"," 57",2008
"81","Acanthaluteres vittiger",147.272993,-43.14915,"Monacanthidae"," 57",2018
"82","Acanthaluteres vittiger",147.87404,-43.19449,"Monacanthidae"," 57",2009
"83","Acanthaluteres vittiger",136.72939,-34.19805,"Monacanthidae"," 57",2007
"84","Acanthaluteres vittiger",137.1014,-34.83242,"Monacanthidae"," 57",2008
"85","Acanthaluteres vittiger",147.3923,-42.9774,"Monacanthidae"," 57",2010
"86","Acanthaluteres vittiger",147.756,-42.95049,"Monacanthidae"," 57",1990
"87","Acanthaluteres vittiger",137.807,-35.3552,"Monacanthidae"," 57",2009
"88","Acanthaluteres vittiger",149.2155,-39.46899,"Monacanthidae"," 57",2017
"89","Acanthaluteres vittiger",148.2833,-41.22117,"Monacanthidae"," 57",1995
"90","Acanthaluteres vittiger",147.39232,-42.97744,"Monacanthidae"," 57",2010
"91","Acanthaluteres vittiger",136.90923,-35.32045,"Monacanthidae"," 57",2015
"92","Acanthaluteres vittiger",138.30778,-35.71341,"Monacanthidae"," 57",2016
"93","Acanthaluteres vittiger",147.756,-42.9505,"Monacanthidae"," 57",1990
"94","Acanthaluteres vittiger",141.72,-38.42,"Monacanthidae"," 57",1980
"95","Acanthaluteres vittiger",137.807,-35.35516,"Monacanthidae"," 57",2009
"96","Acanthaluteres vittiger",137.49348,-35.26117,"Monacanthidae"," 57",2008
"97","Acanthaluteres vittiger",147.7412,-42.94617,"Monacanthidae"," 57",1995
"98","Acanthaluteres vittiger",115.5575,-32.05111,"Monacanthidae"," 57",1992
"99","Acanthaluteres vittiger",147.369114,-43.266382,"Monacanthidae"," 57",2018
"100","Acanthaluteres vittiger",147.3512,-43.27467,"Monacanthidae"," 57",1991
"101","Acanthaluteres vittiger",150.133,-37.166,"Monacanthidae"," 81",1999
"102","Acanthaluteres vittiger",151.229443,-34.001979,"Monacanthidae"," 81",2020
"105","Acanthistius ocellatus",150.76428,-35.13676,"Serranidae"," 81",2009
"106","Acanthistius ocellatus",151.339472,-33.63408,"Serranidae"," 81",2001
"107","Acanthistius ocellatus",150.433,-35.5233,"Serranidae"," 81",2004
"108","Acanthistius ocellatus",151.211278,-34.04295,"Serranidae"," 81",2019
"109","Acanthistius ocellatus",150.901334,-34.5979,"Serranidae"," 81",2020
"110","Acanthistius ocellatus",150.01832,-37.216,"Serranidae"," 81",1989
"111","Acanthistius pardalotus",115.530008,-32.02351,"Serranidae"," 57",2019
"112","Acanthistius serratus",122.84655,-34.00037,"Serranidae"," 57",2002
"113","Acanthistius serratus",115.529538,-32.02548,"Serranidae"," 57",2019
"114","Acanthistius serratus",122.00865,-34.01955,"Serranidae"," 57",2002
"118","Acanthopagrus australis",150.91361,-34.49401,"Sparidae"," 81",2006
"119","Acanthopagrus australis",150.695,-35.0853,"Sparidae"," 81",2012
"120","Acanthopagrus australis",150.6955,-35.1023,"Sparidae"," 81",2013
"121","Acanthopagrus australis",150.761516,-35.12495,"Sparidae"," 81",2017
"122","Acanthopagrus australis",150.899602,-34.597286,"Sparidae"," 81",2020
"123","Acanthopagrus australis",150.7071,-35.1206,"Sparidae"," 81",2012
"124","Acanthopagrus australis",150.9079,-34.4191,"Sparidae"," 81",2012
"125","Acanthopagrus australis",150.6995,-35.0733,"Sparidae"," 81",2014
"126","Acanthopagrus australis",150.8701,-34.5432,"Sparidae"," 81",2012
"127","Acanthopagrus australis",150.073582,-36.42343,"Sparidae"," 81",2013
"128","Acanthopagrus australis",151.2551,-33.9904,"Sparidae"," 81",2011
"129","Acanthopagrus australis",150.6986,-35.0689,"Sparidae"," 81",2013
"130","Acanthopagrus australis",150.900908,-34.597766,"Sparidae"," 81",2004
"131","Acanthopagrus australis",150.6956,-35.0906,"Sparidae"," 81",2013
"132","Acanthopagrus australis",150.6956,-35.0969,"Sparidae"," 81",2014
"133","Acanthopagrus australis",150.6843,-35.0689,"Sparidae"," 81",2013
"134","Acanthopagrus australis",150.900294,-34.597663,"Sparidae"," 81",2019
"135","Acanthopagrus australis",150.22628,-35.82555,"Sparidae"," 81",2018
"136","Acanthopagrus australis",150.912,-34.4215,"Sparidae"," 81",2012
"137","Acanthopagrus australis",150.7079,-35.121,"Sparidae"," 81",2010
"138","Acanthopagrus australis",150.073528,-36.42355,"Sparidae"," 81",2019
"139","Acanthopagrus australis",151.1602,-34.02432,"Sparidae"," 81",2010
"140","Acanthopagrus australis",150.9093,-34.4193,"Sparidae"," 81",2012
"141","Acanthopagrus australis",150.693685,-35.10207,"Sparidae"," 81",2015
"142","Acanthopagrus australis",151.16022,-34.02432,"Sparidae"," 81",2010
"143","Acanthopagrus australis",150.7636,-35.1204,"Sparidae"," 81",2011
"144","Acanthopagrus australis",150.6944,-35.0808,"Sparidae"," 81",2013
"145","Acanthopagrus butcheri",138.442451,-35.26673,"Sparidae"," 57",2019
"146","Acanthopagrus butcheri",148.1633,-42.083,"Sparidae"," 57",1993
"147","Acanthopagrus butcheri",144.994061,-37.93554,"Sparidae"," 57",2020
"148","Acanthopagrus butcheri",147.985081,-37.91682,"Sparidae"," 57",2020
"149","Acanthopagrus butcheri",144.990892,-37.931474,"Sparidae"," 57",2020
"150","Acanthopagrus butcheri",144.990801,-37.93162,"Sparidae"," 57",2020
"151","Acanthopagrus butcheri",138.322847,-35.41962,"Sparidae"," 57",2016
"152","Acanthopagrus butcheri",138.308593,-35.44765,"Sparidae"," 57",2004
"153","Acanthopagrus butcheri",138.435584,-35.2674,"Sparidae"," 57",2020
"154","Acanthopagrus butcheri",138.439729,-35.28178,"Sparidae"," 57",2020
"155","Acanthopagrus butcheri",144.990927,-37.93151,"Sparidae"," 57",2021
"156","Acanthopagrus butcheri",138.507428,-35.044895,"Sparidae"," 57",2018
"157","Acanthopagrus butcheri",138.503701,-35.04145,"Sparidae"," 57",2019
"158","Acanthopagrus butcheri",138.327688,-35.4087,"Sparidae"," 57",2011
"159","Acanthopagrus butcheri",147.285848,-43.07785,"Sparidae"," 57",2018
"160","Acanthopagrus butcheri",144.991078,-37.93139,"Sparidae"," 57",2021
"161","Acanthopagrus butcheri",145.01678,-38.26565,"Sparidae"," 57",2006
"162","Acanthopagrus butcheri",149.908243,-36.95038,"Sparidae"," 81",2018
"164","Acanthosphex leurynnis",137.95,-33.04,"Aploactinidae"," 57",2007
"165","Acanthosphex leurynnis",137.9,-32.99,"Aploactinidae"," 57",2007
"166","Acanthosphex leurynnis",137.48,-33.19,"Aploactinidae"," 57",2007
"167","Acanthosphex leurynnis",137.88,-33.01,"Aploactinidae"," 57",2007
"168","Acanthurus olivaceus",150.907328,-34.41576,"Acanthuridae"," 81",2005
"169","Acanthurus triostegus",149.923537,-36.89439,"Acanthuridae"," 81",2017
"170","Acanthurus triostegus",149.923276,-36.892905,"Acanthuridae"," 81",2015
"172","Achoerodus gouldii",137.94028,-35.71602,"Labridae"," 57",2016
"173","Achoerodus gouldii",137.1879,-35.6219,"Labridae"," 57",2009
"174","Achoerodus gouldii",145.176017,-38.56081,"Labridae"," 57",2021
"175","Achoerodus gouldii",137.531724,-35.5212,"Labridae"," 57",2019
"176","Achoerodus gouldii",134.165641,-33.00658,"Labridae"," 57",2009
"177","Achoerodus gouldii",122.02441,-33.97686,"Labridae"," 57",2002
"178","Achoerodus gouldii",137.97134,-35.722073,"Labridae"," 57",2007
"179","Achoerodus gouldii",134.646921,-33.25568,"Labridae"," 57",2012
"180","Achoerodus gouldii",138.101047,-35.2833,"Labridae"," 57",1990
"181","Achoerodus gouldii",136.137615,-34.92369,"Labridae"," 57",2018
"182","Achoerodus gouldii",137.520235,-35.500511,"Labridae"," 57",2018
"183","Achoerodus gouldii",144.709404,-38.28109,"Labridae"," 57",2019
"184","Achoerodus gouldii",137.704877,-35.566861,"Labridae"," 57",2018
"185","Achoerodus gouldii",134.567881,-33.64381,"Labridae"," 57",2006
"186","Achoerodus gouldii",144.631483,-38.110762,"Labridae"," 57",2020
"187","Achoerodus gouldii",134.561235,-33.761979,"Labridae"," 57",2006
"188","Achoerodus gouldii",134.272587,-33.87796,"Labridae"," 57",2001
"189","Achoerodus gouldii",137.781419,-35.4406,"Labridae"," 57",2019
"190","Achoerodus gouldii",136.926477,-35.31959,"Labridae"," 57",2012
"191","Achoerodus gouldii",139.7531,-37.1603,"Labridae"," 57",1981
"192","Achoerodus gouldii",137.866949,-35.601487,"Labridae"," 57",2007
"193","Achoerodus viridis",151.381162,-33.919428,"Labridae"," 81",2019
"194","Achoerodus viridis",151.179296,-34.022154,"Labridae"," 81",2018
"195","Achoerodus viridis",151.278413,-33.99666,"Labridae"," 81",2017
"196","Achoerodus viridis",150.33819,-36.20496,"Labridae"," 81",2016
"197","Achoerodus viridis",149.925,-36.897,"Labridae"," 81",2017
"198","Achoerodus viridis",150.15918,-35.99157,"Labridae"," 81",2010
"199","Achoerodus viridis",151.377216,-33.9817,"Labridae"," 81",2007
"200","Achoerodus viridis",151.366953,-33.84173,"Labridae"," 81",2019
"201","Achoerodus viridis",151.342643,-33.908661,"Labridae"," 81",2020
"202","Achoerodus viridis",150.90133,-34.597683,"Labridae"," 81",2010
"203","Achoerodus viridis",151.36034,-33.728068,"Labridae"," 81",2021
"204","Achoerodus viridis",151.203508,-33.99345,"Labridae"," 81",2017
"205","Achoerodus viridis",151.183606,-34.118982,"Labridae"," 81",2021
"206","Achoerodus viridis",151.265631,-33.985697,"Labridae"," 81",2020
"207","Achoerodus viridis",150.787496,-34.88932,"Labridae"," 81",2021
"208","Achoerodus viridis",150.336096,-36.358375,"Labridae"," 81",2016
"209","Achoerodus viridis",151.368847,-33.91689,"Labridae"," 81",2019
"210","Achoerodus viridis",151.159325,-34.19729,"Labridae"," 81",2020
"211","Achoerodus viridis",150.397267,-36.27713,"Labridae"," 81",2021
"212","Achoerodus viridis",150.7649,-35.0162,"Labridae"," 81",2010
"213","Achoerodus viridis",151.169846,-34.01422,"Labridae"," 81",2019
"214","Achoerodus viridis",151.199745,-34.110213,"Labridae"," 81",2015
"215","Achoerodus viridis",151.322028,-33.87344,"Labridae"," 81",2021
"216","Achoerodus viridis",150.76585,-35.1311,"Labridae"," 81",2008
"217","Achoerodus viridis",150.241018,-36.321293,"Labridae"," 81",2019
"218","Achoerodus viridis",151.32816,-33.7829,"Labridae"," 81",2021
"219","Achoerodus viridis",151.318193,-33.9621,"Labridae"," 81",2011
"220","Achoerodus viridis",151.394271,-33.869954,"Labridae"," 81",2010
"221","Achoerodus viridis",151.366403,-33.7345,"Labridae"," 81",2021
"222","Achoerodus viridis",151.28833,-33.99126,"Labridae"," 81",2020
"223","Achoerodus viridis",151.378347,-33.82049,"Labridae"," 81",2020
"224","Achoerodus viridis",150.283313,-36.2236,"Labridae"," 81",2014
"225","Achoerodus viridis",150.784997,-35.120869,"Labridae"," 81",2019
"226","Achoerodus viridis",150.549471,-35.25135,"Labridae"," 81",2009
"227","Achoerodus viridis",150.74251,-35.13488,"Labridae"," 81",2010
"228","Achoerodus viridis",151.123893,-34.174233,"Labridae"," 81",2018
"229","Achoerodus viridis",151.370895,-33.93722,"Labridae"," 81",2018
"230","Achoerodus viridis",151.29978,-33.89837,"Labridae"," 81",2020
"231","Achoerodus viridis",150.980744,-34.524525,"Labridae"," 81",2020
"232","Achoerodus viridis",151.134742,-34.16049,"Labridae"," 81",2018
"233","Achoerodus viridis",150.7714,-35.1138,"Labridae"," 81",2009
"234","Achoerodus viridis",151.307697,-33.91112,"Labridae"," 81",2020
"235","Achoerodus viridis",151.274737,-33.98465,"Labridae"," 81",2018
"236","Achoerodus viridis",150.37052,-36.32172,"Labridae"," 81",2021
"237","Achoerodus viridis",151.335825,-33.785219,"Labridae"," 81",2021
"238","Achoerodus viridis",151.343624,-33.86263,"Labridae"," 81",2018
"239","Achoerodus viridis",151.245438,-34.02624,"Labridae"," 81",2019
"240","Achoerodus viridis",151.364064,-33.960236,"Labridae"," 81",2021
"241","Achoerodus viridis",151.352782,-33.89853,"Labridae"," 81",2021
"242","Achoerodus viridis",151.198436,-34.016725,"Labridae"," 81",2021
"243","Achoerodus viridis",151.370046,-33.944991,"Labridae"," 81",2010
"244","Achoerodus viridis",150.236523,-36.281239,"Labridae"," 81",2018
"245","Achoerodus viridis",151.340062,-33.933923,"Labridae"," 81",2020
"246","Achoerodus viridis",151.379606,-33.85023,"Labridae"," 81",2017
"247","Achoerodus viridis",151.324401,-33.784531,"Labridae"," 81",2020
"248","Achoerodus viridis",151.385452,-33.90912,"Labridae"," 81",2017
"249","Achoerodus viridis",151.075819,-34.186295,"Labridae"," 81",2019
"250","Achoerodus viridis",151.347033,-33.84653,"Labridae"," 81",2018
"251","Achoerodus viridis",151.185668,-34.045362,"Labridae"," 81",2019
"252","Achoerodus viridis",151.224022,-34.16119,"Labridae"," 81",2005
"253","Achoerodus viridis",151.345376,-33.84199,"Labridae"," 81",2015
"254","Achoerodus viridis",150.900766,-34.55544,"Labridae"," 81",2020
"255","Achoerodus viridis",151.357751,-33.9027,"Labridae"," 81",2012
"256","Achoerodus viridis",150.974344,-34.53307,"Labridae"," 81",2017
"257","Achoerodus viridis",150.377348,-36.267192,"Labridae"," 81",2019
"258","Achoerodus viridis",150.694,-35.0851,"Labridae"," 81",2010
"259","Achoerodus viridis",150.158,-35.9835,"Labridae"," 81",2008
"260","Achoerodus viridis",150.976085,-34.59703,"Labridae"," 81",2018
"261","Achoerodus viridis",150.899821,-34.55761,"Labridae"," 81",2020
"262","Achoerodus viridis",151.371776,-33.97847,"Labridae"," 81",2018
"263","Achoerodus viridis",151.399726,-33.934928,"Labridae"," 81",2020
"264","Achoerodus viridis",150.281437,-35.81311,"Labridae"," 81",2019
"265","Achoerodus viridis",149.955,-36.8837,"Labridae"," 81",2015
"266","Achoerodus viridis",151.51866,-33.59969,"Labridae"," 81",2019
"267","Achoerodus viridis",151.335286,-33.86565,"Labridae"," 81",2020
"268","Achoerodus viridis",149.927,-36.9003,"Labridae"," 81",2018
"269","Achoerodus viridis",151.393745,-33.84917,"Labridae"," 81",2021
"270","Achoerodus viridis",151.355124,-33.72469,"Labridae"," 81",2017
"271","Achoerodus viridis",150.696273,-35.078906,"Labridae"," 81",2019
"272","Achoerodus viridis",150.958206,-34.552114,"Labridae"," 81",2020
"273","Achoerodus viridis",151.354783,-33.877129,"Labridae"," 81",2020
"274","Achoerodus viridis",151.163814,-34.150691,"Labridae"," 81",2019
"275","Achoerodus viridis",151.279784,-33.97176,"Labridae"," 81",2012
"276","Achoerodus viridis",151.229178,-33.9929,"Labridae"," 81",2015
"277","Achoerodus viridis",151.312159,-33.94943,"Labridae"," 81",2021
"278","Achoerodus viridis",151.178609,-34.084156,"Labridae"," 81",2021
"279","Achoerodus viridis",150.963559,-34.67957,"Labridae"," 81",2018
"280","Achoerodus viridis",151.351313,-33.813724,"Labridae"," 81",2020
"281","Achoerodus viridis",150.689683,-35.17375,"Labridae"," 81",2009
"282","Achoerodus viridis",151.589134,-33.523,"Labridae"," 81",2013
"283","Achoerodus viridis",151.343771,-33.82443,"Labridae"," 81",2007
"284","Achoerodus viridis",151.373406,-33.66951,"Labridae"," 81",2014
"285","Achoerodus viridis",151.350489,-33.85248,"Labridae"," 81",2020
"286","Achoerodus viridis",151.319284,-34.02117,"Labridae"," 81",2020
"287","Achoerodus viridis",151.398551,-33.99816,"Labridae"," 81",2020
"288","Achoerodus viridis",151.181226,-34.115072,"Labridae"," 81",2019
"289","Achoerodus viridis",151.275119,-34.11101,"Labridae"," 81",2021
"290","Achoerodus viridis",151.387109,-33.900034,"Labridae"," 81",2020
"291","Achoerodus viridis",150.685966,-35.07326,"Labridae"," 81",2018
"292","Achoerodus viridis",151.252296,-34.09765,"Labridae"," 81",2020
"293","Achoerodus viridis",151.117785,-34.195966,"Labridae"," 81",2018
"294","Achoerodus viridis",151.397878,-33.611189,"Labridae"," 81",2007
"295","Achoerodus viridis",151.39261,-33.86344,"Labridae"," 81",2014
"296","Achoerodus viridis",150.249715,-36.283105,"Labridae"," 81",2019
"297","Achoerodus viridis",151.334315,-33.86311,"Labridae"," 81",2020
"298","Achoerodus viridis",151.382268,-33.91698,"Labridae"," 81",2021
"299","Achoerodus viridis",151.367541,-33.739784,"Labridae"," 81",2020
"300","Achoerodus viridis",151.364702,-33.66295,"Labridae"," 81",2020
"301","Achoerodus viridis",151.335873,-33.95366,"Labridae"," 81",2011
"302","Achoerodus viridis",151.362277,-33.877372,"Labridae"," 81",2014
"303","Achoerodus viridis",151.318192,-33.986912,"Labridae"," 81",2008
"304","Achoerodus viridis",151.452252,-33.597693,"Labridae"," 81",2017
"305","Achoerodus viridis",151.374816,-33.87742,"Labridae"," 81",2020
"306","Achoerodus viridis",151.351261,-33.72304,"Labridae"," 81",2020
"307","Achoerodus viridis",151.361214,-33.970606,"Labridae"," 81",2005
"308","Achoerodus viridis",150.986838,-34.443057,"Labridae"," 81",2018
"309","Achoerodus viridis",151.162417,-34.16954,"Labridae"," 81",2021
"310","Aetapcus maculatus",146.7333,-41.05,"Pataecidae"," 57",1980
"311","Aetapcus maculatus",148.2833,-41.51667,"Pataecidae"," 57",1996
"312","Aetapcus maculatus",148.3,-41.9,"Pataecidae"," 57",1994
"313","Aetapcus maculatus",148.283,-41.516,"Pataecidae"," 57",1996
"314","Aetapcus maculatus",144.94,-40.44,"Pataecidae"," 57",2011
"315","Aetapcus maculatus",148.301008,-41.878603,"Pataecidae"," 57",1994
"316","Aetapcus maculatus",137.643436,-35.65483,"Pataecidae"," 57",2004
"317","Aetapcus maculatus",147.965,-42.785,"Pataecidae"," 57",1986
"318","Aetapcus maculatus",138.507,-35.044,"Pataecidae"," 57",2005
"319","Aetapcus maculatus",146.73333,-41.05,"Pataecidae"," 57",1980
"326","Agrostichthys parkeri",141.653,-44.7427,"Regalecidae"," 57",2015
"327","Alabes bathys",146.313,-39.81,"Gobiesocidae"," 57",1981
"328","Alabes bathys",143.1467,-39.81133,"Gobiesocidae"," 57",2004
"329","Alabes dorsalis",144.739,-38.3244,"Gobiesocidae"," 57",1985
"330","Alabes dorsalis",144.7121,-38.31865,"Gobiesocidae"," 57",2016
"331","Alabes dorsalis",145.131,-38.5053,"Gobiesocidae"," 57",1981
"332","Alabes dorsalis",144.993921,-37.93635,"Gobiesocidae"," 57",2020
"333","Alabes dorsalis",142.927,-39.105,"Gobiesocidae"," 57",1981
"334","Alabes dorsalis",143.583,-40.9,"Gobiesocidae"," 57",1982
"335","Alabes dorsalis",145.02694,-37.99146,"Gobiesocidae"," 57",2017
"336","Alabes dorsalis",148.166,-42.166,"Gobiesocidae"," 57",1981
"337","Alabes dorsalis",141.6683,-38.4,"Gobiesocidae"," 57",1988
"338","Alabes dorsalis",145.73,-40.95,"Gobiesocidae"," 57",1980
"339","Alabes dorsalis",144.713299,-38.13825,"Gobiesocidae"," 57",2017
"340","Alabes dorsalis",147.28,-39.45,"Gobiesocidae"," 57",1982
"341","Alabes dorsalis",141.66832,-38.4,"Gobiesocidae"," 57",1988
"342","Alabes dorsalis",138.322332,-35.419725,"Gobiesocidae"," 57",2019
"343","Alabes dorsalis",148.1667,-42.16667,"Gobiesocidae"," 57",1981
"344","Alabes dorsalis",137.639862,-35.657122,"Gobiesocidae"," 57",2021
"345","Alabes dorsalis",145.0392,-37.9956,"Gobiesocidae"," 57",2016
"346","Alabes dorsalis",144.33,-38.35,"Gobiesocidae"," 57",1980
"347","Alabes dorsalis",143.92,-40.15,"Gobiesocidae"," 57",1980
"348","Alabes dorsalis",145.039,-37.9957,"Gobiesocidae"," 57",2016
"349","Alabes dorsalis",138.75,-35.58,"Gobiesocidae"," 57",1980
"350","Alabes dorsalis",145.219731,-38.350603,"Gobiesocidae"," 57",2018
"351","Alabes dorsalis",137.2,-35.6167,"Gobiesocidae"," 57",2006
"352","Alabes dorsalis",143.5833,-40.9,"Gobiesocidae"," 57",1982
"353","Alabes dorsalis",145.026612,-37.99141,"Gobiesocidae"," 57",2018
"354","Alabes dorsalis",145.001154,-38.271986,"Gobiesocidae"," 57",2020
"355","Alabes dorsalis",145.0326,-38.21772,"Gobiesocidae"," 57",2016
"356","Alabes dorsalis",150.4732,-35.39494,"Gobiesocidae"," 81",2013
"357","Alabes dorsalis",150.47321,-35.39494,"Gobiesocidae"," 81",2013
"358","Alabes gibbosa",115.5333,-32.01667,"Gobiesocidae"," 57",1996
"359","Alabes gibbosa",115.7008,-32.30139,"Gobiesocidae"," 57",1981
"360","Alabes gibbosa",115.7167,-32.08333,"Gobiesocidae"," 57",1997
"361","Alabes hoesei",142.59,-38.825,"Gobiesocidae"," 57",1981
"362","Alabes hoesei",144.649,-38.2987,"Gobiesocidae"," 57",1998
"363","Alabes hoesei",150.4885,-35.357,"Gobiesocidae"," 81",1997
"364","Alabes obtusirostris",142.95,-39.43,"Gobiesocidae"," 57",1980
"365","Alabes obtusirostris",147.32,-39.805,"Gobiesocidae"," 57",1981
