"species","Long","Lat","Family","FAO_AREA","Year"
"42","Brama australis",-90.3666666667,-40.0666666667,"Bramidae"," 87",1987
"43","Brama australis",-83.2666666667,-30.15,"Bramidae"," 87",1986
"44","Callanthias parini",-81.6600036621,-21.4799995422,"Callanthiidae"," 87",1983
"45","Callanthias parini",-81.6167,-21.4167,"Callanthiidae"," 87",1980
"46","Callanthias parini",-81.616667,-21.41667,"Callanthiidae"," 87",1980
"47","Callanthias parini",-81.616667,-21.416667,"Callanthiidae"," 87",1980
"48","Callanthias parini",-81.3166656494,-22.0833339691,"Callanthiidae"," 87",1987
"51","Cantherhines dumerilii",-124.8,-24.66,"Monacanthidae"," 77",2012
"52","Cantherhines dumerilii",-125.227783203,-21.019443512,"Monacanthidae"," 77",1993
"53","Cantherhines dumerilii",-105.36,-26.47,"Monacanthidae"," 87",2012
"54","Cantherhines dumerilii",-105.37,-26.47,"Monacanthidae"," 87",2012
"55","Canthidermis maculata",-99.424286,-10.50394,"Balistidae"," 87",2017
"57","Centropyge hotumatua",-105.3645,-26.4694,"Pomacanthidae"," 87",2012
"61","Chaetodon reticulatus",-124.8018,-24.6836,"Chaetodontidae"," 77",2012
"62","Chascanopsetta megagnatha",-89.11,-25.33,"Bothidae"," 87",1987
"63","Chascanopsetta megagnatha",-89.18,-25.55,"Bothidae"," 87",1987
"64","Chascanopsetta megagnatha",-88.53333,-24.93333,"Bothidae"," 87",1987
"65","Chauliodus sloani",-83.318889,-23.41861,"Stomiidae"," 87",1987
"66","Chaunax latipunctatus",-89.1858329773,-25.5308332443,"Chaunacidae"," 87",1987
"67","Chaunax latipunctatus",-88.5200004578,-24.9541664124,"Chaunacidae"," 87",1987
"68","Chaunax latipunctatus",-90.301944,-25.1525,"Chaunacidae"," 87",1988
"69","Chaunax latipunctatus",-90.3166656494,-25.1666660309,"Chaunacidae"," 87",1987
"70","Chaunax latipunctatus",-88.4483337402,-24.9833335876,"Chaunacidae"," 87",1987
"72","Cheilopogon furcatus",-88.1,-14.23333333,"Exocoetidae"," 87",2006
"73","Chlorophthalmus ichthyandri",-99.566667,-25.11889,"Chlorophthalmidae"," 87",1987
"74","Chlorophthalmus ichthyandri",-86.566944,-25.80167,"Chlorophthalmidae"," 87",1987
"75","Chlorophthalmus ichthyandri",-88.484167,-24.96806,"Chlorophthalmidae"," 87",1987
"76","Chrionema pallidum",-100.930000305,-25.2000007629,"Percophidae"," 87",1983
"77","Chrionema pallidum",-97.4975013733,-25.064166069,"Percophidae"," 87",1987
"78","Chrionema pallidum",-97.4691696167,-25.1075000763,"Percophidae"," 87",1987
"79","Chrionema pallidum",-97.500556,-25.06861,"Percophidae"," 87",1987
"80","Chrionema pallidum",-99.6999969482,-25.1000003815,"Percophidae"," 87",1987
"81","Chromis crusma",-70.226652,-22.18165,"Pomacentridae"," 87",2018
"82","Chromis mamatapara",-109.448,-27.1533,"Pomacentridae"," 87",2017
"83","Chromis mamatapara",-109.447894,-27.15324,"Pomacentridae"," 87",2017
"85","Chromis randalli",-109.43,-27.13,"Pomacentridae"," 87",2012
"86","Chromis randalli",-109.45,-27.16,"Pomacentridae"," 87",2012
"87","Chromis randalli",-109.436201,-27.13228,"Pomacentridae"," 87",2012
"88","Chromis randalli",-109.44,-27.14,"Pomacentridae"," 87",2012
"89","Cilus gilberti",-77.029358,-12.16613,"Sciaenidae"," 87",2020
"90","Cirripectes variolosus",-124.8024,-24.6643,"Blenniidae"," 77",2012
"91","Coelorinchus chilensis",-70.55000305,-22.06999969,"Macrouridae"," 87",1980
"92","Coelorinchus nazcaensis",-81.666667,-21.45,"Macrouridae"," 87",1980
"93","Coelorinchus nazcaensis",-81.65,-21.133333,"Macrouridae"," 87",1980
"94","Coelorinchus nazcaensis",-81.683333,-21.46667,"Macrouridae"," 87",1980
"95","Coelorinchus nazcaensis",-81.65,-21.46667,"Macrouridae"," 87",1980
"96","Coelorinchus nazcaensis",-81.683333,-21.466667,"Macrouridae"," 87",1980
"97","Coelorinchus nazcaensis",-81.65,-21.466667,"Macrouridae"," 87",1980
"100","Congiopodus peruvianus",-72.118457,-17.00948,"Congiopodidae"," 87",2008
"102","Cookeolus japonicus",-110.1561,-25.3166,"Priacanthidae"," 87",2015
"103","Coris debueni",-109.432998657,-27.1000003815,"Labridae"," 87",1986
"104","Coris debueni",-109.4457,-27.1629,"Labridae"," 87",2012
"105","Coris debueni",-109.439204,-27.15404,"Labridae"," 87",2011
"106","Coris debueni",-109.433334,-27.1,"Labridae"," 87",1986
"107","Coryphaena equiselis",-77.2333333,-13.3166667,"Coryphaenidae"," 87",1999
"108","Coryphaenoides anguliceps",-70.33300018,-20.14999962,"Macrouridae"," 87",1980
"109","Coryphaenoides carminifer",-70.46600342,-22.58300018,"Macrouridae"," 87",1980
"110","Coryphaenoides delsolari",-70.43299866,-19.2159996,"Macrouridae"," 87",1980
"111","Coryphaenoides subserrulatus",-71.80000305,-21.08300018,"Macrouridae"," 87",1980
"112","Crystallodytes pauciradiatus",-109.323336,-27.072881,"Creediidae"," 87",1985
"113","Ctenochaetus flavicauda",-128.36,-24.36,"Acanthuridae"," 77",2012
"114","Cubiceps caeruleus",-70.44999695,-23,"Nomeidae"," 87",1983
"115","Cyclothone acclinidens",-74.9922,-16.4644,"Gonostomatidae"," 87",2010
"116","Cyclothone acclinidens",-74.98833,-16.47416,"Gonostomatidae"," 87",2010
"117","Cyclothone acclinidens",-73.6106,-17.4078,"Gonostomatidae"," 87",2010
"118","Cyclothone acclinidens",-73.5828,-17.4286,"Gonostomatidae"," 87",2010
"119","Cyclothone acclinidens",-73.1014,-17.8211,"Gonostomatidae"," 87",2010
"120","Cyclothone pseudopallida",-79.26416,-10.9968,"Gonostomatidae"," 87",2010
"121","Dactylopsaron dimorphicum",-97.469997406,-25.0791664124,"Percophidae"," 87",1987
"122","Dactylopsaron dimorphicum",-97.4519,-25.0689,"Percophidae"," 87",1987
"123","Dactylopsaron dimorphicum",-97.4519424438,-25.0688896179,"Percophidae"," 87",1987
"124","Diaphus anderseni",-99.75,-25.10222,"Myctophidae"," 87",1987
"125","Dicrolene nigra",-70.46600342,-18.7159996,"Ophidiidae"," 87",1980
"126","Dicrolene nigra",-70.65000153,-24.39999962,"Ophidiidae"," 87",1980
"127","Dicrolene nigra",-70.41600037,-19.04999924,"Ophidiidae"," 87",1980
"128","Dicrolene nigra",-70.55000305,-22.70000076,"Ophidiidae"," 87",1980
"129","Dicrolene nigra",-70.61599731,-23.70000076,"Ophidiidae"," 87",1980
"130","Dicrolene nigra",-70.44999695,-18.93300056,"Ophidiidae"," 87",1980
"131","Dissostichus eleginoides",-72.10464,-16.99553,"Nototheniidae"," 87",2006
"132","Dissostichus eleginoides",-77.28,-12.52,"Nototheniidae"," 87",2007
"136","Eknomoliparis chirichignoae",-70.37,-19.73,"Liparidae"," 87",1981
"137","Eknomoliparis chirichignoae",-70.4000015259,-19.7000007629,"Liparidae"," 87",1981
"138","Engraulis ringens",-85,-30,"Engraulidae"," 87",1988
"139","Engraulis ringens",-77.9,-12.3,"Engraulidae"," 87",2007
"140","Engraulis ringens",-70.200893,-20.81429,"Engraulidae"," 87",2021
"141","Epigonus elegans",-84.3833312988,-25.8833332062,"Epigonidae"," 87",1987
"143","Etropus ectenes",-72.114294,-17.01138,"Paralichthyidae"," 87",2012
"145","Exocoetus peruvianus",-87.0500030518,-11.266667366,"Exocoetidae"," 87",2006
"146","Exocoetus peruvianus",-87.05,-11.26667,"Exocoetidae"," 87",2006
"147","Exocoetus peruvianus",-87.05,-11.266667,"Exocoetidae"," 87",2006
"148","Exocoetus volitans",-96.483333,-12.25,"Exocoetidae"," 87",1998
"149","Fistularia commersonii",-109.440438,-27.13871,"Fistulariidae"," 87",2011
"150","Fodiator rostratus",-77.021574,-12.186551,"Exocoetidae"," 87",1983
"151","Forcipiger flavissimus",-109.312831,-27.07377,"Chaetodontidae"," 87",2018
"152","Forcipiger flavissimus",-109.444531,-27.13811,"Chaetodontidae"," 87",2019
"153","Fowlerichthys avalonis",-76.290662,-13.7993,"Antennariidae"," 87",2017
"154","Gadella obscurus",-85.4499969482,-25.6499996185,"Moridae"," 87",1983
"155","Gadella obscurus",-82.1200027466,-21.7099990845,"Moridae"," 87",1983
"156","Gempylus serpens",-116.916666667,-30.6,"Gempylidae"," 87",1986
"157","Girella albostriata",-79.8903,-26.3347,"Kyphosidae"," 87",1997
"158","Girella albostriata",-80.1183,-26.275,"Kyphosidae"," 87",1997
"159","Girella albostriata",-79.9,-26.3267,"Kyphosidae"," 87",1997
"160","Girella albostriata",-79.8983,-26.3383,"Kyphosidae"," 87",1997
"161","Girella albostriata",-80.1094,-26.2897,"Kyphosidae"," 87",1997
"162","Girella albostriata",-80.1242,-26.2786,"Kyphosidae"," 87",1997
"163","Glossanodon danieli",-81.6333,-21.4989,"Argentinidae"," 87",1983
"164","Glossanodon danieli",-97.5333328247,-25.0333328247,"Argentinidae"," 87",1987
"165","Glossanodon danieli",-97.468333,-25.08444,"Argentinidae"," 87",1987
"166","Glossanodon danieli",-99.7133331299,-25.1200008392,"Argentinidae"," 87",1987
"167","Glossanodon danieli",-97.483611,-25.05028,"Argentinidae"," 87",1987
"168","Glossanodon danieli",-81.634167,-21.38389,"Argentinidae"," 87",1987
"169","Glossanodon danieli",-86.5666656494,-25.7999992371,"Argentinidae"," 87",1987
"170","Glossanodon danieli",-86.5896682739,-25.6975002289,"Argentinidae"," 87",1987
"171","Glossanodon danieli",-81.3000030518,-22.1166667938,"Argentinidae"," 87",1987
"172","Glossanodon danieli",-86.584167,-25.70111,"Argentinidae"," 87",1987
"173","Gonichthys tenuiculus",-88.083333,-13.23333,"Myctophidae"," 87",1999
"174","Gonichthys tenuiculus",-88.0833333,-13.2333333,"Myctophidae"," 87",1999
"175","Gonichthys tenuiculus",-82.5,-14.05,"Myctophidae"," 87",1999
"176","Gonichthys venetus",-100.284444,-25.18361,"Myctophidae"," 87",1987
"177","Gonorynchus greyi",-80.1167,-26.27,"Gonorynchidae"," 87",1997
"178","Grammatonotus laysanus",-100.82333374,-25.201666832,"Callanthiidae"," 87",1987
"179","Graus nigra",-75.161775,-15.35785,"Kyphosidae"," 87",2013
"180","Guttigadus kongi",-70.67,-24.4917,"Moridae"," 87",1980
"181","Gymnothorax berndti",-128.243056,-27.009722,"Muraenidae"," 81",2013
"182","Gymnothorax eurostus",-109.443,-27.1495,"Muraenidae"," 87",2014
"183","Gymnothorax eurostus",-109.435505,-27.14259,"Muraenidae"," 87",2019
"184","Gymnothorax eurostus",-105.3595,-26.4746,"Muraenidae"," 87",2012
"185","Gymnothorax fuscomaculatus",-125.228,-21.0194,"Muraenidae"," 77",1993
"187","Halosaurus radiatus",-70.56600189,-23.91600037,"Halosauridae"," 87",1980
"188","Halosaurus radiatus",-70.33300018,-22.20000076,"Halosauridae"," 87",1980
"189","Helcogrammoides cunninghami",-72.108267,-16.9959,"Tripterygiidae"," 87",2009
"190","Helcogrammoides cunninghami",-72.11226,-17.0125,"Tripterygiidae"," 87",2014
"191","Helicolenus lengerichi",-81.2994995117,-22.1295833588,"Sebastidae"," 87",1987
"192","Helicolenus lengerichi",-86.585833,-25.68472,"Sebastidae"," 87",1987
"193","Hippocampus ingens",-76.235794,-13.66549,"Syngnathidae"," 87",2017
"194","Hirundichthys marginatus",-81.35,-11.01667,"Exocoetidae"," 87",1999
"195","Hirundichthys marginatus",-70.516667,-20.35,"Exocoetidae"," 87",1997
"197","Hoplichthys citrinus",-99.733889,-25.11722,"Hoplichthyidae"," 87",1987
"198","Hoplichthys citrinus",-97.4833335876,-25.0799999237,"Hoplichthyidae"," 87",1987
"199","Hoplichthys citrinus",-97.5033340454,-25.1210832596,"Hoplichthyidae"," 87",1987
"200","Hoplichthys citrinus",-97.435,-25.10167,"Hoplichthyidae"," 87",1987
"201","Hoplichthys citrinus",-97.418333,-25.06917,"Hoplichthyidae"," 87",1987
"202","Hoplichthys citrinus",-97.467778,-25.06806,"Hoplichthyidae"," 87",1987
"203","Hygophum proximum",-93.0333333,-12.4166667,"Myctophidae"," 87",1998
"204","Hymenocephalus neglectissimus",-88.333333,-25.573333,"Macrouridae"," 87",1983
"205","Hymenocephalus neglectissimus",-88.333333,-25.57333,"Macrouridae"," 87",1983
"206","Idiolychnus urolampus",-97.468056,-25.01694,"Myctophidae"," 87",1987
"207","Idiolychnus urolampus",-97.466944,-25.06889,"Myctophidae"," 87",1987
"211","Kali kerberti",-94.283611,-20.05111,"Chiasmodontidae"," 87",1987
"212","Kelloggella disalvoi",-109.403,-27.86033,"Gobiidae"," 87",2015
"213","Kelloggella disalvoi",-109.001333,-27.94817,"Gobiidae"," 87",2015
"214","Kelloggella disalvoi",-109.403,-27.8603333,"Gobiidae"," 87",2015
"215","Kelloggella disalvoi",-109.0013333,-27.9481667,"Gobiidae"," 87",2015
"216","Kuronezumia pallida",-88.3899993896,-25,"Macrouridae"," 87",1983
"217","Kyphosus sandwicensis",-105.3617,-26.4738,"Kyphosidae"," 87",2015
"219","Lactoria diaphana",-109.449931,-27.15915,"Ostraciidae"," 87",2011
"220","Laemonema rhodochir",-86.5999984741,-25.7000007629,"Moridae"," 87",1987
"221","Lampanyctus festivus",-85.085556,-25.28472,"Myctophidae"," 87",1987
"224","Macroramphosus scolopax",-85.450556,-25.56722,"Centriscidae"," 87",1987
"226","Maurolicus rudjakovi",-86.6500015259,-25.7099990845,"Sternoptychidae"," 87",1983
"227","Maurolicus rudjakovi",-85.483333,-24.66667,"Sternoptychidae"," 87",1987
"228","Maurolicus rudjakovi",-89.1500015259,-25.5833339691,"Sternoptychidae"," 87",1987
"229","Maurolicus rudjakovi",-86.25,-25.7833328247,"Sternoptychidae"," 87",1987
"230","Melanolagus bericoides",-80.9052963257,-35.4132995605,"Bathylagidae"," 87",1990
"231","Melanostigma gelatinosum",-73,-20,"Zoarcidae"," 87",1980
"232","Mola tecta",-76.803951,-12.47197,"Molidae"," 87",2018
"233","Monocentris reedi",-80.1194,-26.265,"Monocentridae"," 87",1997
"234","Mulloidichthys vanicolensis",-109.44,-27.15,"Mullidae"," 87",2012
"235","Mulloidichthys vanicolensis",-109.368886,-27.04912,"Mullidae"," 87",2011
"236","Mulloidichthys vanicolensis",-109.3624,-27.1681,"Mullidae"," 87",2015
"237","Myctophum aurolaternatum",-83.6666667,-12.4,"Myctophidae"," 87",2000
"238","Myctophum aurolaternatum",-83.666667,-12.4,"Myctophidae"," 87",2000
"240","Myripristis randalli",-124.8,-24.68,"Holocentridae"," 77",2012
"242","Naso unicornis",-128.35,-24.35,"Acanthuridae"," 77",2012
"243","Naucrates ductor",-86.9583333333,-10.6216666667,"Carangidae"," 87",1980
"244","Nealotus tripes",-99.701111,-25.10222,"Gempylidae"," 87",1987
"245","Nemichthys scolopaceus",-79.2833,-10.9667,"Nemichthyidae"," 87",2010
"254","Nezumia propinqua",-88.416667,-24.99667,"Macrouridae"," 87",1983
"255","Nezumia propinqua",-89.1600036621,-25.5400009155,"Macrouridae"," 87",1983
"256","Nezumia propinqua",-88.416667,-24.996667,"Macrouridae"," 87",1983
"257","Nezumia propinqua",-99.75,-25.1299991608,"Macrouridae"," 87",1983
"258","Normanichthys crockeri",-77.5,-20,"Normanichthyidae"," 87",2003
"259","Notacanthus chemnitzii",-81.283333,-22.10028,"Notacanthidae"," 87",1987
"260","Notopogon fernandezianus",-99.768611,-25.11722,"Centriscidae"," 87",1987
"261","Notopogon fernandezianus",-84.3700027466,-25.9300003052,"Centriscidae"," 87",1983
"262","Notopogon fernandezianus",-99.7094154358,-25.0375003815,"Centriscidae"," 87",1987
"263","Notopogon fernandezianus",-97.4399986267,-25.0283336639,"Centriscidae"," 87",1987
"265","Notoscopelus resplendens",-88.518889,-24.91722,"Myctophidae"," 87",1987
"266","Notoscopelus resplendens",-81.635,-21.4,"Myctophidae"," 87",1987
"267","Odontesthes regia",-77.02935,-12.1661,"Atherinopsidae"," 87",2018
"268","Odontesthes regia",-70.233333,-22.08333,"Atherinopsidae"," 87",1992
"269","Oneirodes luetkeni",-78.4,-11.86667,"Oneirodidae"," 87",1996
"270","Ophthalmolycus chilensis",-70.583333,-22.7,"Zoarcidae"," 87",1981
"274","Osopsaron karlik",-85.1399993896,-25.3299999237,"Percophidae"," 87",1983
"275","Osopsaron karlik",-85.0999984741,-25.3999996185,"Percophidae"," 87",1980
"276","Osopsaron karlik",-100.651667,-25.98556,"Percophidae"," 87",1987
"277","Osopsaron karlik",-100.666656494,-25.9966659546,"Percophidae"," 87",1987
"278","Osopsaron karlik",-85.0917,-25.45,"Percophidae"," 87",1980
"279","Pachycara mesoporum",-70.430764,-23.61839,"Zoarcidae"," 87",1986
"280","Pachycara mesoporum",-70.430764,-23.618388,"Zoarcidae"," 87",1986
"281","Pachycara pammelas",-70.45,-20.83333,"Zoarcidae"," 87",1981
"282","Pachycara pammelas",-70.45,-20.833333,"Zoarcidae"," 87",1981
"283","Parabothus amaokai",-85.433334,-25.63333,"Bothidae"," 87",1980
"284","Paralabrax humeralis",-76.289862,-13.79824,"Serranidae"," 87",2017
"285","Paralichthys fernandezianus",-80.1278,-26.28,"Paralichthyidae"," 87",1997
"288","Pascua caudilinea",-109.323853,-27.071227,"Gobiidae"," 87",1985
"289","Pascua caudilinea",-109.323853,-27.07123,"Gobiidae"," 87",1985
"290","Pascua caudilinea",-109,-27.0669994354,"Gobiidae"," 87",1985
"291","Pascua caudilinea",-109,-27.067,"Gobiidae"," 87",1985
"292","Pascua caudilinea",-109.32383,-27.070989,"Gobiidae"," 87",1985
"293","Pascua caudilinea",-109.32383,-27.07099,"Gobiidae"," 87",1985
"294","Pentaceros quinquespinis",-85.4000015259,-25.6000003815,"Pentacerotidae"," 87",1983
"296","Physiculus hexacytus",-86.568889,-25.65167,"Moridae"," 87",1987
"297","Physiculus hexacytus",-86.551111,-25.6675,"Moridae"," 87",1987
"298","Physiculus hexacytus",-81.635556,-21.41667,"Moridae"," 87",1987
"299","Physiculus hexacytus",-86.5833358765,-25.6666660309,"Moridae"," 87",1987
"300","Physiculus hexacytus",-86.5500030518,-25.6666660309,"Moridae"," 87",1987
"301","Physiculus hexacytus",-80.8711700439,-20.7766666412,"Moridae"," 87",1987
"302","Physiculus hexacytus",-85.101944,-25.31917,"Moridae"," 87",1987
"303","Physiculus hexacytus",-97.4650001526,-25.0655002594,"Moridae"," 87",1987
"304","Physiculus hexacytus",-80.866944,-20.75139,"Moridae"," 87",1987
"305","Physiculus hexacytus",-80.8666687012,-20.7666664124,"Moridae"," 87",1987
"306","Physiculus hexacytus",-80.868333,-20.76833,"Moridae"," 87",1987
"307","Physiculus hexacytus",-85.1166687012,-25.3333339691,"Moridae"," 87",1987
"308","Physiculus hexacytus",-97.483889,-25.035,"Moridae"," 87",1987
"309","Physiculus hexacytus",-86.2525,-25.78417,"Moridae"," 87",1987
"310","Physiculus hexacytus",-85.4833297729,-24.6666660309,"Moridae"," 87",1987
"311","Physiculus longicavis",-85.4166641235,-25.7000007629,"Moridae"," 87",1987
"313","Pinguipes chilensis",-70.226006,-22.1821,"Pinguipedidae"," 87",2018
"314","Pinguipes chilensis",-72.291739,-16.86105,"Pinguipedidae"," 87",2015
"315","Plagiogeneion geminatum",-81.23333,-22.08333,"Emmelichthyidae"," 87",1985
"316","Plagiogeneion unispina",-100.599998474,-25.9666996002,"Emmelichthyidae"," 87",1984
"317","Plagiogeneion unispina",-100.599998,-25.96667,"Emmelichthyidae"," 87",1984
"318","Plectranthias ahiahiata",-109.447894,-27.153242,"Serranidae"," 87",2017
"319","Plectranthias ahiahiata",-109.447777778,-27.1533333333,"Serranidae"," 87",2017
"320","Plectranthias exsul",-85.4333,-25.6167,"Serranidae"," 87",1980
"321","Plectranthias nazcae",-85.37,-25.72,"Serranidae"," 87",1983
"322","Plectranthias parini",-97.4867,-25.0433,"Serranidae"," 87",1987
"323","Plectranthias parini",-97.4866638184,-25.0433330536,"Serranidae"," 87",1987
"324","Polydactylus opercularis",-70.18299866,-20.36599922,"Polynemidae"," 87",1983
"325","Polyipnus inermis",-89.185833,-25.55167,"Sternoptychidae"," 87",1987
"326","Polyipnus inermis",-88.535,-24.93417,"Sternoptychidae"," 87",1987
"327","Polyipnus inermis",-100.633889,-25.96778,"Sternoptychidae"," 87",1987
"328","Polymetme andriashevi",-88.5,-25,"Phosichthyidae"," 87",1987
"329","Polymetme andriashevi",-88.48,-24.97,"Phosichthyidae"," 87",1987
"330","Polymetme andriashevi",-88.483333,-27.96667,"Phosichthyidae"," 87",1987
"331","Polymixia yuri",-85.3633,-25.7167,"Polymixiidae"," 87",1983
"333","Priacanthus nasca",-109.426058,-27.10906,"Priacanthidae"," 87",1985
"334","Priolepis psygmophilia",-109.433333,-27.1,"Gobiidae"," 87",1986
"335","Priolepis psygmophilia",-109.433334351,-27.1000003815,"Gobiidae"," 87",1986
"336","Prionotus stephanophrys",-71.1999969482,-18,"Triglidae"," 87",2004
"337","Prionotus stephanophrys",-71.2,-18,"Triglidae"," 87",2004
"338","Prionotus stephanophrys",-70.4,-23.6333333,"Triglidae"," 87",1998
"339","Protomyctophum chilense",-84.450556,-25.90028,"Myctophidae"," 87",1987
"340","Psenes sio",-71.35,-17.633,"Nomeidae"," 87",2002
"341","Psenes sio",-76.1766667,-16.6833333,"Nomeidae"," 87",1980
"342","Psenes sio",-71.3499984741,-17.6329994202,"Nomeidae"," 87",2002
"343","Psenes sio",-76.176667,-16.68333,"Nomeidae"," 87",1980
"344","Pseudocetonurus septifer",-80.871667,-20.748333,"Macrouridae"," 87",1983
"345","Pseudolabrus fuentesi",-109.4375,-27.1478,"Labridae"," 87",2012
"346","Pseudolabrus fuentesi",-109.4236,-27.1106,"Labridae"," 87",2012
"347","Pseudolabrus fuentesi",-109.4352,-27.1441,"Labridae"," 87",2012
"348","Pseudolabrus gayi",-80.775,-33.7161,"Labridae"," 87",1997
"349","Pseudolabrus gayi",-80.7544,-33.7639,"Labridae"," 87",1997
"350","Pterygotrigla picta",-85.5333366394,-25.6083335876,"Triglidae"," 87",1987
"351","Pterygotrigla picta",-85.4749984741,-25.5750007629,"Triglidae"," 87",1987
"352","Pterygotrigla picta",-97.4266662598,-25.0816669464,"Triglidae"," 87",1987
"353","Rexea antefurcata",-89.185836792,-25.5516662598,"Gempylidae"," 87",1987
"354","Rexea antefurcata",-84.7,-24.05,"Gempylidae"," 87",1984
"355","Rexea antefurcata",-89.1858,-25.5517,"Gempylidae"," 87",1987
"356","Rexea antefurcata",-85.533333,-25.66667,"Gempylidae"," 87",1982
"357","Rexea antefurcata",-81.3,-22.1,"Gempylidae"," 87",1983
"358","Rexea antefurcata",-85.533333,-25.666667,"Gempylidae"," 87",1982
"359","Rexea brevilineata",-85.483333,-24.68333,"Gempylidae"," 87",1984
"360","Rexea brevilineata",-86.5833,-25.7333,"Gempylidae"," 87",1984
"361","Rexea brevilineata",-85.383333,-25.65,"Gempylidae"," 87",1983
"362","Rhinecanthus lunula",-128.296,-24.328,"Balistidae"," 77",2012
"363","Sagamichthys abei",-80.3099975586,-19.6299991608,"Platytroctidae"," 87",1983
"365","Scartichthys gigas",-70.227167,-22.18088,"Blenniidae"," 87",2018
"366","Scartichthys gigas",-70.226905,-22.18119,"Blenniidae"," 87",2018
"367","Scartichthys gigas",-72.108419,-16.99635,"Blenniidae"," 87",2009
"368","Scartichthys viridis",-72.113349,-17.012,"Blenniidae"," 87",2014
"369","Scartichthys viridis",-70.4166641235,-23.6666660309,"Blenniidae"," 87",1990
"370","Scartichthys viridis",-72.113349,-17.01199,"Blenniidae"," 87",2014
"371","Sciaena deliciosa",-72.61706,-16.66292,"Sciaenidae"," 87",2006
"372","Scomber japonicus",-70.4956,-23.48316,"Scombridae"," 87",2019
"377","Scomberesox scombroides",-78.166667,-11.6,"Scomberesocidae"," 87",1998
"378","Scomberesox scombroides",-78.333333,-12.68333,"Scomberesocidae"," 87",2000
"379","Scopelogadus mizolepis",-82.067222,-21.66889,"Melamphaidae"," 87",1987
"383","Semicossyphus darwini",-76.388208,-13.63293,"Labridae"," 87",2016
"385","Sicyases sanguineus",-77.021574,-12.18655,"Gobiesocidae"," 87",1983
"386","Sicyases sanguineus",-77.024879,-12.154207,"Gobiesocidae"," 87",2010
"387","Sigmops longipinnis",-81.6333312988,-21.4783325195,"Gonostomatidae"," 87",1987
"388","Sigmops longipinnis",-81.668889,-21.46778,"Gonostomatidae"," 87",1987
"389","Sphyraenops bairdianus",-97.5299987793,-25.0499992371,"Epigonidae"," 87",1983
