"species","Long","Lat","Family","FAO_AREA","Year"
"155","Argyrops bleekeri",120.589996338,22.2999992371,"Sparidae"," 61",2004
"156","Argyrosomus japonicus",111.978,21.334,"Sciaenidae"," 61",2011
"157","Ariomma indicum",114.75,20.75,"Ariommatidae"," 61",2015
"158","Arnoglossus yamanakai",124.1,28.96,"Bothidae"," 61",1986
"159","Arnoglossus yamanakai",124.881666667,28.9416666667,"Bothidae"," 61",1986
"160","Arnoglossus yamanakai",124.243333333,29.2216666667,"Bothidae"," 61",1982
"161","Arnoglossus yamanakai",126.75,30.25,"Bothidae"," 61",1985
"162","Arothron firmamentum",126.198333333,28.2983333333,"Tetraodontidae"," 61",1986
"163","Arothron firmamentum",126.876666667,28.3883333333,"Tetraodontidae"," 61",1986
"164","Arothron hispidus",120.088648,23.11844,"Tetraodontidae"," 61",2021
"165","Arothron hispidus",114.333772,22.37606,"Tetraodontidae"," 61",2021
"166","Arothron hispidus",120.073974,23.12465,"Tetraodontidae"," 61",2021
"167","Arothron hispidus",121.999706,25.01622,"Tetraodontidae"," 61",2021
"168","Arothron manilensis",120.071327,23.12509,"Tetraodontidae"," 61",2019
"169","Arothron mappa",114.317471,22.33202,"Tetraodontidae"," 61",2020
"170","Arothron mappa",120.381268,22.35573,"Tetraodontidae"," 61",2017
"171","Arothron nigropunctatus",114.362738,22.30966,"Tetraodontidae"," 61",2020
"172","Arothron nigropunctatus",124.079247,24.40651,"Tetraodontidae"," 61",2015
"173","Arothron reticularis",124.2,24.45,"Tetraodontidae"," 61",1983
"174","Aseraggodes cheni",122.933333,24.433333,"Soleidae"," 61",2015
"175","Aseraggodes cheni",120.489997864,21.4500007629,"Soleidae"," 61",2003
"176","Aspasmichthys ciconiae",121.86000061,24.5900001526,"Gobiesocidae"," 61",2001
"177","Astronesthes formosanus",121.61000061,23.5599994659,"Stomiidae"," 61",2003
"178","Astronesthes lucifer",115.817001343,20.5750007629,"Stomiidae"," 61",1995
"179","Astronesthes lucifer",122.010002136,24.8299999237,"Stomiidae"," 61",2001
"180","Astronesthes lucifer",115.816666,20.575,"Stomiidae"," 61",1995
"181","Astronesthes lucifer",115.747,20.5917,"Stomiidae"," 61",1995
"182","Astronesthes splendidus",120.370002747,22.3600006104,"Stomiidae"," 61",2004
"183","Astronesthes splendidus",116.669998169,20.6299991608,"Stomiidae"," 61",1993
"184","Astronesthes trifibulatus",119.430000305,21.8700008392,"Stomiidae"," 61",2002
"185","Ateleopus japonicus",126.001111111,28.5116666667,"Ateleopodidae"," 61",2001
"186","Atropus atropos",109.083,21.25,"Carangidae"," 61",2014
"187","Atrosalarias holomelas",120.709999084,21.9300003052,"Blenniidae"," 61",2007
"188","Atule mate",112.553,17.35,"Carangidae"," 61",2005
"189","Atule mate",111.484,18.045,"Carangidae"," 61",2005
"190","Atule mate",108.5,19.083,"Carangidae"," 61",2013
"191","Aulotrachichthys prosthemius",123.233333,34.25,"Trachichthyidae"," 61",1989
"192","Aulotrachichthys prosthemius",126.164444,31.149722,"Trachichthyidae"," 61",2000
"193","Aulotrachichthys prosthemius",126.636389,30.638333,"Trachichthyidae"," 61",2015
"194","Aurigequula fasciata",121.61,23.94,"Leiognathidae"," 61",2005
"195","Auxis rochei",115.697,22.192,"Scombridae"," 61",2015
"196","Auxis thazard",113.932,21.081,"Scombridae"," 61",2015
"197","Auxis thazard",113.93,21.08,"Scombridae"," 61",2015
"198","Avocettina infans",120.019996643,23.2299995422,"Nemichthyidae"," 61",2003
"199","Avocettina infans",121.040000916,22.0900001526,"Nemichthyidae"," 61",2003
"200","Avocettina infans",119.970001221,22.2299995422,"Nemichthyidae"," 61",2003
"201","Balistapus undulatus",121.5,22.0599994659,"Balistidae"," 61",1988
"202","Balistapus undulatus",121.200242,22.79854,"Balistidae"," 61",2020
"203","Barathronus maculatus",122.209999084,24.4200000763,"Aphyonidae"," 61",2002
"206","Barbourisia rufa",120.800003052,21.5,"Barbourisiidae"," 61",1991
"207","Bassozetus compressus",123.75,24.9716666667,"Ophidiidae"," 61",2005
"208","Bassozetus robustus",120.069999695,22.3099994659,"Ophidiidae"," 61",2003
"209","Bassozetus robustus",122.190002441,24.25,"Ophidiidae"," 61",2005
"210","Bathygadus antrodes",122.290000916,24.9500007629,"Macrouridae"," 61",2001
"211","Bathygadus antrodes",121.120002747,22.3400001526,"Macrouridae"," 61",2006
"212","Bathygobius coalitus",120.82,21.92,"Gobiidae"," 61",2005
"213","Bathygobius cocosensis",124.252,24.3772,"Gobiidae"," 61",1987
"214","Bathygobius cocosensis",121.69,25.21,"Gobiidae"," 61",1985
"215","Bathygobius cocosensis",114,22,"Gobiidae"," 61",1985
"216","Bathygobius cyclopterus",122.999167,24.469722,"Gobiidae"," 61",2015
"217","Bathygobius cyclopterus",121.5,22.06,"Gobiidae"," 61",1988
"218","Bathygobius cyclopterus",122.998889,24.468889,"Gobiidae"," 61",2015
"219","Bathygobius fuscus",109.416667,18.16667,"Gobiidae"," 61",1990
"220","Bathygobius fuscus",114.2833333,22.21666667,"Gobiidae"," 61",1984
"221","Bathygobius fuscus",114.25,22.23333,"Gobiidae"," 61",1984
"222","Bathygobius fuscus",114.283333,22.21667,"Gobiidae"," 61",1984
"223","Bathygobius fuscus",114.283333333,22.2166666667,"Gobiidae"," 61",1984
"224","Bathyonus caudalis",124.96,25.4083333333,"Ophidiidae"," 61",2002
"225","Bathyonus caudalis",122.330001831,23.9300003052,"Ophidiidae"," 61",2002
"226","Bathyonus caudalis",119.459999084,21.8600006104,"Ophidiidae"," 61",2002
"227","Bathypterois atricolor",114.2633333,19.6083333,"Ipnopidae"," 61",1995
"228","Bathypterois atricolor",120.199996948,22.4200000763,"Ipnopidae"," 61",2002
"229","Bathypterois atricolor",120.11000061,22.3500003815,"Ipnopidae"," 61",2001
"231","Bathysphyraenops simplex",120.5,22.2299995422,"Howellidae"," 61",2004
"233","Bembras japonica",124.211667,27.709167,"Bembridae"," 61",2013
"234","Bembras japonica",120.2456667,20.7376667,"Bembridae"," 61",2018
"235","Bembras japonica",126.743056,28.756944,"Bembridae"," 61",2013
"236","Benthosema fibulatum",116.559997559,21.2099990845,"Myctophidae"," 61",1995
"237","Benthosema pterotum",119.919998169,22.3099994659,"Myctophidae"," 61",2004
"238","Benthosema pterotum",120.529998779,22.2033004761,"Myctophidae"," 61",1996
"239","Benthosema pterotum",120.529999,22.20333,"Myctophidae"," 61",1996
"240","Benthosema pterotum",122.162,25.325,"Myctophidae"," 61",1996
"241","Beryx splendens",114,19.5,"Berycidae"," 61",1993
"242","Bolbometopon muricatum",121.54,22.03,"Scaridae"," 61",2016
"243","Boleophthalmus pectinirostris",121.947033,30.86848,"Gobiidae"," 61",2020
"244","Boleophthalmus pectinirostris",120.136552,23.37618,"Gobiidae"," 61",2017
"245","Boleophthalmus pectinirostris",113.954962,22.50693,"Gobiidae"," 61",2020
"246","Boleophthalmus pectinirostris",113.955346,22.51875,"Gobiidae"," 61",2018
"247","Bolinichthys supralateralis",114.029998779,19.4400005341,"Myctophidae"," 61",1995
"248","Bothus myriaster",120.339996338,22.4500007629,"Bothidae"," 61",2004
"249","Bothus myriaster",120.400001526,24.2000007629,"Bothidae"," 61",2002
"250","Bothus myriaster",121.902611,24.941833,"Bothidae"," 61",1981
"251","Brachypterois serrulata",123.763611,29.243056,"Scorpaenidae"," 61",2014
"252","Brama japonica",113.276,17.311,"Bramidae"," 61",2011
"253","Branchiostegus albus",108.083,18.25,"Malacanthidae"," 61",2014
"254","Branchiostegus albus",108.25,20.25,"Malacanthidae"," 61",2014
"255","Branchiostegus argentatus",112.760002,16.58,"Malacanthidae"," 61",2008
"256","Branchiostegus argentatus",114.75,21.25,"Malacanthidae"," 61",2015
"257","Branchiostegus argentatus",112.756,16.583,"Malacanthidae"," 61",2008
"258","Branchiostegus argentatus",108.080002,18.25,"Malacanthidae"," 61",2014
"260","Brotula multibarbata",121.41,23.21,"Ophidiidae"," 61",2006
"261","Bryaninops amplus",120.8,21.883,"Gobiidae"," 61",1988
"262","Bryaninops natans",120.691937,21.86263,"Gobiidae"," 61",2020
"263","Bryaninops yongei",123.683,24.35,"Gobiidae"," 61",1985
"264","Bryaninops yongei",123.7,24.35,"Gobiidae"," 61",1985
"265","Bufoceratias shaoi",122.166,24.425,"Diceratiidae"," 61",1999
"266","Bufoceratias shaoi",122.0666667,24.91666667,"Diceratiidae"," 61",1998
"267","Callionymus curvicornis",110.75,20.81,"Callionymidae"," 61",2015
"268","Callionymus curvicornis",123.75,30.283333,"Callionymidae"," 61",1988
"269","Callionymus japonicus",120.050003052,22.8400001526,"Callionymidae"," 61",2001
"270","Callionymus japonicus",120.44,24.82,"Callionymidae"," 61",2002
"271","Callionymus japonicus",119.970001221,23.2099990845,"Callionymidae"," 61",2003
"272","Callionymus japonicus",120.04,22.86,"Callionymidae"," 61",2001
"273","Callionymus koreanus",120.436389,35.991389,"Callionymidae"," 61",1993
"274","Callionymus planus",119.583333333,23.5666666667,"Callionymidae"," 61",1996
"275","Callionymus planus",119.583335876,23.5666675568,"Callionymidae"," 61",1996
"276","Callionymus planus",119.5833333,23.56666667,"Callionymidae"," 61",1996
"277","Callionymus sokonumeri",123.757778,28.242778,"Callionymidae"," 61",2013
"278","Callionymus sokonumeri",126.145556,28.643889,"Callionymidae"," 61",2015
"279","Callionymus valenciennei",121.366667,34.75,"Callionymidae"," 61",1986
"280","Callionymus valenciennei",125.266667,29.783333,"Callionymidae"," 61",1987
"281","Calotomus spinidens",119.559997559,23.5499992371,"Scaridae"," 61",2006
"282","Cantherhines dumerilii",121.465905,22.65516,"Monacanthidae"," 61",2020
"283","Cantherhines dumerilii",122.971667,24.469722,"Monacanthidae"," 61",2016
"284","Caprodon schlegelii",124.736389,26.757778,"Serranidae"," 61",2013
"285","Carangoides coeruleopinnatus",121.25,22.63,"Carangidae"," 61",1993
"286","Carangoides dinema",121.589996338,25.2800006866,"Carangidae"," 61",2005
"287","Carangoides dinema",121.660003662,25.2099990845,"Carangidae"," 61",2002
"288","Carangoides equula",113.2,21.3,"Carangidae"," 61",2015
"289","Carangoides equula",113.199997,21.3,"Carangidae"," 61",2015
"290","Carangoides fulvoguttatus",121.419998169,23.1200008392,"Carangidae"," 61",1993
"291","Carangoides hedlandensis",121.5,23.4899997711,"Carangidae"," 61",2005
"292","Carangoides malabaricus",114.75,20.25,"Carangidae"," 61",2015
"293","Carangoides malabaricus",109.300003,20.12,"Carangidae"," 61",2014
"294","Carangoides malabaricus",120.25,22.63,"Carangidae"," 61",1993
"295","Carangoides orthogrammus",123,24.466667,"Carangidae"," 61",2015
"296","Caranx melampygus",121.538257,22.02414,"Carangidae"," 61",2020
"297","Caranx melampygus",123.0033,24.4361,"Carangidae"," 61",2015
"298","Carassius auratus",121.415822,30.76699,"Cyprinidae"," 61",2020
"299","Cataetyx platyrhynchus",121.13999939,22.0799999237,"Bythitidae"," 61",2006
"300","Centropyge heraldi",123.67250061,24.316110611,"Pomacanthidae"," 61",1985
"301","Cephalopholis boenak",119.433334,23.2,"Serranidae"," 61",1987
"302","Cephalopholis boenak",107.757,21.0012,"Serranidae"," 61",2016
"303","Cephalopholis boenak",121.805568,25.14546,"Serranidae"," 61",2019
"304","Cephalopholis sonnerati",124.111864,24.45903,"Serranidae"," 61",2015
"305","Ceratoscopelus warmingii",120.019996643,22.1200008392,"Myctophidae"," 61",2006
"306","Ceratoscopelus warmingii",121.665001,22.17833,"Myctophidae"," 61",1996
"307","Ceratoscopelus warmingii",123.010002136,25.1800003052,"Myctophidae"," 61",2004
"308","Ceratoscopelus warmingii",119.459999084,21.9300003052,"Myctophidae"," 61",2002
"309","Ceratoscopelus warmingii",118.309997559,21.6700000763,"Myctophidae"," 61",2005
"310","Ceratoscopelus warmingii",119.919998169,22.4300003052,"Myctophidae"," 61",2002
"311","Ceratoscopelus warmingii",121.665000916,22.1783008575,"Myctophidae"," 61",1996
"312","Ceratoscopelus warmingii",122.190002441,24.2600002289,"Myctophidae"," 61",2005
"313","Cetonurus globiceps",121.059997559,22.2399997711,"Macrouridae"," 61",2006
"314","Chaetodon argentatus",122.9475,24.441389,"Chaetodontidae"," 61",2015
"315","Chaetodon argentatus",124.256,24.38,"Chaetodontidae"," 61",1987
"316","Chaetodon argentatus",121.599998474,22.1000003815,"Chaetodontidae"," 61",1988
"317","Chaetodon argentatus",124.256,24.3828,"Chaetodontidae"," 61",1987
"318","Chaetodon argentatus",124.256,24.3842,"Chaetodontidae"," 61",1987
"319","Chaetodon auripes",114.43875,22.54479,"Chaetodontidae"," 61",2018
"320","Chaetodon auripes",120.3839,22.352258,"Chaetodontidae"," 61",2009
"321","Chaetodon auripes",122,24.9699993134,"Chaetodontidae"," 61",1985
"322","Chaetodon baronessa",120.75,21.9200000763,"Chaetodontidae"," 61",2004
"323","Chaetodon citrinellus",121.52256,22.08143,"Chaetodontidae"," 61",2020
"324","Chaetodon melannotus",121.39838,23.09023,"Chaetodontidae"," 61",2020
"325","Chaetodon melannotus",112.25,19.25,"Chaetodontidae"," 61",2015
"326","Chaetodon melannotus",122.001273,25.01609,"Chaetodontidae"," 61",2019
"327","Chaetodon melannotus",124.252,24.3567,"Chaetodontidae"," 61",1987
"328","Chaetodon octofasciatus",121.806654,25.14433,"Chaetodontidae"," 61",2021
"329","Chaetodon speculum",121.473837,22.65449,"Chaetodontidae"," 61",2020
"330","Chaetodon speculum",114.438275,22.54478,"Chaetodontidae"," 61",2018
"331","Chaetodon speculum",119.566667,23.6,"Chaetodontidae"," 61",2016
"332","Chaetodon speculum",114.290307,22.36206,"Chaetodontidae"," 61",2021
"333","Chaetodon wiebeli",114.121382,22.21715,"Chaetodontidae"," 61",2021
"334","Chaetodon xanthurus",124.082079,24.3069,"Chaetodontidae"," 61",2016
"335","Chaeturichthys jeoni",123.453333333,33.245,"Gobiidae"," 61",1989
"336","Champsodon guentheri",114.029998779,19.6200008392,"Champsodontidae"," 61",1992
"337","Champsodon snyderi",125.248056,28.261111,"Champsodontidae"," 61",2015
"338","Channa argus",126.140997,35.04703,"Channidae"," 61",2012
"339","Chanos chanos",105.747,18.8763,"Chanidae"," 61",2017
"340","Chanos chanos",110.922,21.121,"Chanidae"," 61",2011
"341","Chascanopsetta lugubris",120.19,22.24,"Bothidae"," 61",2001
"342","Chascanopsetta lugubris",122.300003052,24.7999992371,"Bothidae"," 61",2004
"343","Chascanopsetta lugubris",121.8708,24.5842,"Bothidae"," 61",2011
"344","Chascanopsetta lugubris",121.900735,24.94118,"Bothidae"," 61",2001
"345","Chascanopsetta lugubris",120.379997253,22.1499996185,"Bothidae"," 61",2001
"346","Chascanopsetta lugubris",120.36,22.28,"Bothidae"," 61",2001
"347","Chascanopsetta lugubris",120.400002,22.22,"Bothidae"," 61",2013
"348","Chascanopsetta lugubris",120.36,22.18,"Bothidae"," 61",2001
"349","Chascanopsetta lugubris",116.78,20.66,"Bothidae"," 61",1991
"350","Chaunax abei",126.890833,28.794722,"Chaunacidae"," 61",2015
"351","Cheilinus chlorourus",122.998056,24.474444,"Labridae"," 61",2015
"352","Cheilinus trilobatus",121.41,23.15,"Labridae"," 61",2006
"356","Cheilopogon unicolor",111.814722222,14.53,"Exocoetidae"," 71",1996
"357","Cheilopogon unicolor",111.216111111,13.6633333333,"Exocoetidae"," 71",1997
"358","Cheiloprion labiatus",124.252,24.3533,"Pomacentridae"," 61",1987
"359","Chelidoperca hirundinacea",114.75,20.42,"Serranidae"," 61",2015
"360","Chelidoperca hirundinacea",123.629444,26.569722,"Serranidae"," 61",2015
"361","Chelidoperca margaritifera",109.419998,19.98,"Serranidae"," 61",2014
"362","Chelonodon patoca",114.319432,22.30036,"Tetraodontidae"," 61",2014
"363","Chirocentrus dorab",110.183333,20.06667,"Chirocentridae"," 61",1990
"364","Chirocentrus nudus",109.378,21.233,"Chirocentridae"," 61",2011
"365","Chlorophthalmus acutifrons",120.416667,22.38333,"Chlorophthalmidae"," 61",1983
"366","Chlorophthalmus acutifrons",126.86,28.4406,"Chlorophthalmidae"," 61",2012
"367","Chlorophthalmus albatrossis",121.870003,24.59,"Chlorophthalmidae"," 61",2011
"368","Chlorophthalmus borealis",120.38999939,22.2399997711,"Chlorophthalmidae"," 61",2001
"369","Chlorophthalmus borealis",121.90086,24.94111,"Chlorophthalmidae"," 61",2014
"370","Chlorophthalmus borealis",120.25,22.25,"Chlorophthalmidae"," 61",2001
"371","Chlorophthalmus borealis",120.37,22.25,"Chlorophthalmidae"," 61",2001
"372","Chlorophthalmus borealis",120.379997253,22.2099990845,"Chlorophthalmidae"," 61",2001
"373","Chlorurus japanensis",123.007778,24.474444,"Scaridae"," 61",2016
"374","Chlorurus microrhinos",121.559501,22.08099,"Scaridae"," 61",2020
"375","Chlorurus spilurus",123.798429,24.41882,"Scaridae"," 61",2017
"376","Choerodon azurio",126.153082,33.31546,"Labridae"," 61",2015
"377","Choerodon azurio",122,24.97,"Labridae"," 61",1985
"378","Choerodon robustus",120.900002,22.1,"Labridae"," 61",1988
"379","Choerodon robustus",120.900001526,22.1000003815,"Labridae"," 61",1988
"380","Chromis delta",120.839996338,21.5,"Pomacentridae"," 61",2003
"381","Chromis fumea",121.910003662,25.1100006104,"Pomacentridae"," 61",2007
