"species","Long","Lat","Family","FAO_AREA","Year"
"1","Abalistes filamentosus",116.785,-19.16833,"Balistidae"," 57",1989
"2","Abalistes filamentosus",129.5327,-9.9525,"Balistidae"," 71",1995
"3","Abalistes filamentosus",166.45,-22.542,"Balistidae"," 71",2006
"4","Abalistes stellaris",143.6,-11.6008,"Balistidae"," 71",1994
"5","Abalistes stellaris",140.9683,-12.46,"Balistidae"," 71",1995
"6","Abalistes stellaris",143.6108,-11.7632,"Balistidae"," 71",1994
"7","Abalistes stellaris",143.6737,-11.7122,"Balistidae"," 71",1994
"8","Abalistes stellaris",140.945,-12.46167,"Balistidae"," 71",1995
"9","Abalistes stellaris",143.6873,-11.5867,"Balistidae"," 71",1994
"10","Abalistes stellaris",141.0817,-12.52333,"Balistidae"," 71",1995
"11","Abalistes stellaris",141.0433,-12.42667,"Balistidae"," 71",1995
"12","Abalistes stellaris",143.6307,-11.5243,"Balistidae"," 71",1994
"13","Abalistes stellaris",143.6125,-11.7453,"Balistidae"," 71",1994
"14","Abalistes stellaris",141.1983,-12.45667,"Balistidae"," 71",1995
"15","Abalistes stellaris",140.9833,-12.55333,"Balistidae"," 71",1995
"16","Abalistes stellatus",117.7567,-20.08833,"Balistidae"," 57",1986
"17","Abalistes stellatus",116.5267,-20.20667,"Balistidae"," 57",1986
"18","Abalistes stellatus",117.835,-20.19833,"Balistidae"," 57",1995
"19","Abalistes stellatus",118.8433,-18.80167,"Balistidae"," 57",1987
"20","Abalistes stellatus",116.8133,-19.73667,"Balistidae"," 57",1990
"21","Abalistes stellatus",119.24167,-19.25,"Balistidae"," 57",1980
"22","Abalistes stellatus",119.39167,-18.70834,"Balistidae"," 57",1980
"23","Abalistes stellatus",117.55,-20.35167,"Balistidae"," 57",1986
"24","Abalistes stellatus",117.8233,-19.75833,"Balistidae"," 57",1986
"25","Abalistes stellatus",116.895,-19.67,"Balistidae"," 57",1988
"26","Abalistes stellatus",116.1917,-20.31667,"Balistidae"," 57",1986
"27","Abalistes stellatus",118.1833,-20.085,"Balistidae"," 57",1995
"28","Abalistes stellatus",115.5967,-20.05167,"Balistidae"," 57",1990
"29","Abalistes stellatus",115.4748,-20.347,"Balistidae"," 57",2015
"30","Abalistes stellatus",118.0367,-19.08833,"Balistidae"," 57",1988
"31","Abalistes stellatus",118.275,-19.94833,"Balistidae"," 57",1997
"32","Abalistes stellatus",114.87583,-20.59083,"Balistidae"," 57",1991
"33","Abalistes stellatus",117.6067,-19.66167,"Balistidae"," 57",1997
"34","Abalistes stellatus",118.7133,-19.59333,"Balistidae"," 57",1987
"35","Abalistes stellatus",116.0067,-20.54167,"Balistidae"," 57",1990
"36","Abalistes stellatus",117.3733,-19.505,"Balistidae"," 57",1991
"37","Abalistes stellatus",114.9481,-21.26826,"Balistidae"," 57",2014
"38","Abalistes stellatus",123.2658,-12.23366,"Balistidae"," 57",2004
"39","Abalistes stellatus",117.61,-19.245,"Balistidae"," 57",1995
"40","Abalistes stellatus",115.885,-19.84667,"Balistidae"," 57",1987
"41","Abalistes stellatus",116.5233,-20.34833,"Balistidae"," 57",1995
"42","Abalistes stellatus",117.0616,-20.0166,"Balistidae"," 57",1988
"43","Abalistes stellatus",124.6659,-11.33475,"Balistidae"," 57",2004
"44","Abalistes stellatus",114.9683,-20.44667,"Balistidae"," 57",1986
"45","Abalistes stellatus",116.6233,-19.74833,"Balistidae"," 57",1997
"46","Abalistes stellatus",116.894165,-19.95,"Balistidae"," 57",1986
"47","Abalistes stellatus",117.1583,-19.69833,"Balistidae"," 57",1986
"48","Abalistes stellatus",114.09,-21.69197,"Balistidae"," 57",2019
"49","Abalistes stellatus",118.0517,-19.22333,"Balistidae"," 57",1989
"50","Abalistes stellatus",117.76917,-19.90416,"Balistidae"," 57",1983
"51","Abalistes stellatus",118.3083,-19.45333,"Balistidae"," 57",1989
"52","Abalistes stellatus",116.566665,-20.35,"Balistidae"," 57",1982
"53","Abalistes stellatus",115.8533,-19.9,"Balistidae"," 57",1989
