"species","Long","Lat","Family","FAO_AREA","Year"
"1","Ablennes hians",9.824325,2.573905,"Belonidae"," 34",2019
"3","Acanthostracion notacanthus",7.479,1.686333,"Ostraciidae"," 34",2010
"4","Acanthostracion notacanthus",1.41666662693,6.05000019073,"Ostraciidae"," 34",1987
"5","Acanthostracion notacanthus",1.58333337307,6.13333320618,"Ostraciidae"," 34",1987
"6","Acanthurus monroviae",13.05,-9.43333,"Acanthuridae"," 47",2001
"7","Acanthurus monroviae",12.79423,-7.243708,"Acanthuridae"," 47",2002
"8","Acanthurus monroviae",13.16417,-9.533333,"Acanthuridae"," 47",1986
"9","Acanthurus monroviae",12.56175,-6.879058,"Acanthuridae"," 47",1986
"10","Acanthurus monroviae",12.7919,-7.239786,"Acanthuridae"," 47",1985
"11","Acanthurus monroviae",12.22076,-6.380465,"Acanthuridae"," 47",1989
"12","Acanthurus monroviae",13.07388,-9.445833,"Acanthuridae"," 47",2006
"13","Acanthurus monroviae",12.50658,-6.93229,"Acanthuridae"," 47",1986
"14","Acanthurus monroviae",13.65621,-11.50591,"Acanthuridae"," 47",2006
"15","Acanthurus monroviae",13.07414,-9.443733,"Acanthuridae"," 47",2002
"16","Acanthurus monroviae",13.06024,-9.426164,"Acanthuridae"," 47",2001
"17","Acanthurus monroviae",13.11917,-9.45,"Acanthuridae"," 47",1986
"18","Acanthurus monroviae",12.32419,-6.556684,"Acanthuridae"," 47",1989
"21","Albula vulpes",12.23820902,-6.612120011,"Albulidae"," 47",1986
"22","Aldrovandia phalacra",11.4666662216,-7.36666679382,"Halosauridae"," 47",2000
"23","Aldrovandia phalacra",11.517,-7.433,"Halosauridae"," 47",2000
"24","Aldrovandia phalacra",11.467,-7.367,"Halosauridae"," 47",2000
"25","Aldrovandia phalacra",11.7333335876,-7.69999980927,"Halosauridae"," 47",2000
"26","Aldrovandia phalacra",11.7329998016,-7.69999980927,"Halosauridae"," 47",2000
"27","Aldrovandia phalacra",11.5166664124,-7.43333339691,"Halosauridae"," 47",2000
"28","Aldrovandia phalacra",11.733,-7.7,"Halosauridae"," 47",2000
"29","Aldrovandia phalacra",11.5170001984,-7.43300008774,"Halosauridae"," 47",2000
"30","Aldrovandia phalacra",11.4670000076,-7.367000103,"Halosauridae"," 47",2000
"31","Alectis alexandrina",13.50803485,-10.34042444,"Carangidae"," 47",1989
"32","Alectis alexandrina",13.69525313,-10.64366213,"Carangidae"," 47",2006
